#name	spanning reads	mapping score(1 is good)	seq agreement near breakpoint (1 is good)	avg frac of reads at loci in fusion	3' breakpoint	5' breakpoint
TOP2A--TBL1XR1	1	1.0	1.0	0.007	3'-TBL1XR1-chr3-177022478-0.012	5'-TOP2A-chr17-40417916-0.001
RP11-618P17.4--ZMAT3	1	1.0	1.0	0.028	3'-ZMAT3-chr3-179071827-0.05	5'-RP11-618P17.4-chr19-34402413-0.005
TTC14--UBE2W	1	1.0	1.0	0.025	3'-UBE2W-chr8-73789251-0.004	5'-TTC14-chr3-180612411-0.045
DNAJC19--YWHAE	1	1.0	1.0	0.001	3'-YWHAE-chr17-1375725-0.001	5'-DNAJC19-chr3-180986313-0.001
PTTG1--DCUN1D1	1	1.0	1.0	0.003	3'-DCUN1D1-chr3-182980538-0.005	5'-PTTG1-chr5-160428738-0.001
MCCC1--STIM2	1	1.0	1.0	0.047	3'-STIM2-chr4-27007660-0.091	5'-MCCC1-chr3-183022464-0.003
POLI--MCCC1	1	1.0	1.0	0.03	3'-MCCC1-chr3-183025805-0.003	5'-POLI-chr18-54269661-0.056
KLHL24--SLC52A1	1	1.0	1.0	0.042	3'-SLC52A1-chr17-5040329-0.077	5'-KLHL24-chr3-183679503-0.006
DERL1--KLHL24	1	1.0	1.0	0.004	3'-KLHL24-chr3-183684514-0.006	5'-DERL1-chr8-123032707-0.001
YEATS2--AGPAT3	1	1.0	1.0	0.013	3'-AGPAT3-chr21-43874808-0.015	5'-YEATS2-chr3-183752242-0.01
SLMO2--ABCC5	1	1.0	1.0	0.003	3'-ABCC5-chr3-183942890-0.005	5'-SLMO2-chr20-59042800-0.001
ABCF3--GSTZ1	1	1.0	1.0	0.005	3'-GSTZ1-chr14-77331486-0.006	5'-ABCF3-chr3-184193982-0.005
PSMD2--SPINT2	1	1.0	1.0	0.001	3'-SPINT2-chr19-38292468-0.0	5'-PSMD2-chr3-184303989-0.001
EIF4G1--DNAJC5	1	1.0	1.0	0.006	3'-DNAJC5-chr20-63936003-0.011	5'-EIF4G1-chr3-184316212-0.002
GGCT--MAGEF1	1	1.0	1.0	0.002	3'-MAGEF1-chr3-184711543-0.003	5'-GGCT-chr7-30504824-0.001
PIGO--MAP3K13	1	1.0	1.0	0.008	3'-MAP3K13-chr3-185386213-0.004	5'-PIGO-chr9-35096591-0.012
TMEM41A--DENND1C	1	1.0	1.0	0.028	3'-DENND1C-chr19-6470149-0.045	5'-TMEM41A-chr3-185499041-0.01
LIPH--RPN2	1	1.0	1.0	0.017	3'-RPN2-chr20-37241387-0.0	5'-LIPH-chr3-185552610-0.034
EIF4A2--GAPDH	1	1.0	1.0	0.001	3'-GAPDH-chr12-6538373-0.0	5'-EIF4A2-chr3-186789746-0.001
MB21D2--BCL6	1	1.0	1.0	0.192	3'-BCL6-chr3-187733847-0.333	5'-MB21D2-chr3-192917856-0.05
CCDC50--SNW1	1	1.0	1.0	0.005	3'-SNW1-chr14-77717952-0.003	5'-CCDC50-chr3-191361149-0.007
DDX49--LSG1	1	1.0	1.0	0.013	3'-LSG1-chr3-194641662-0.016	5'-DDX49-chr19-18921530-0.011
TPM4--ACAP2	1	1.0	1.0	0.004	3'-ACAP2-chr3-195277880-0.006	5'-TPM4-chr19-16101333-0.001
WDR53--WDR76	1	1.0	1.0	0.024	3'-WDR76-chr15-43867012-0.028	5'-WDR53-chr3-196567310-0.019
KIAA0226--FBXL20	1	1.0	1.0	0.03	3'-FBXL20-chr17-39256584-0.004	5'-KIAA0226-chr3-197672731-0.056
RPL35A--GAPDH	1	1.0	1.0	0.0	3'-GAPDH-chr12-6538370-0.0	5'-RPL35A-chr3-197954074-0.0
COPS4--RPL35A	1	1.0	1.0	0.003	3'-RPL35A-chr3-197955847-0.0	5'-COPS4-chr4-83045668-0.005
FAF2--RPL35A	1	1.0	1.0	0.004	3'-RPL35A-chr3-197955816-0.0	5'-FAF2-chr5-176448470-0.007
ZKSCAN1--LETM1	1	1.0	1.0	0.009	3'-LETM1-chr4-1813124-0.012	5'-ZKSCAN1-chr7-100039307-0.006
SH3BP2--BCAS1	1	1.0	1.0	0.03	3'-BCAS1-chr20-53944439-0.002	5'-SH3BP2-chr4-2835736-0.059
S100P--TMEM123	1	1.0	1.0	0.002	3'-TMEM123-chr11-102452743-0.002	5'-S100P-chr4-6697169-0.001
SMIM14--LITAF	1	1.0	1.0	0.002	3'-LITAF-chr16-11548731-0.001	5'-SMIM14-chr4-39638892-0.003
P2RY6--SDAD1	1	1.0	1.0	0.005	3'-SDAD1-chr4-75949446-0.006	5'-P2RY6-chr11-73272407-0.005
SDAD1--NUP54	1	1.0	1.0	0.009	3'-NUP54-chr4-76140313-0.011	5'-SDAD1-chr4-75990949-0.006
SCARB2--UHRF1BP1	1	1.0	1.0	0.022	3'-UHRF1BP1-chr6-34874243-0.038	5'-SCARB2-chr4-76159482-0.006
CRHR1-IT1--SEC31A	1	1.0	1.0	0.086	3'-SEC31A-chr4-82881942-0.004	5'-CRHR1-IT1-chr17-45630158-0.167
NCOR1--KLHL8	1	1.0	1.0	0.016	3'-KLHL8-chr4-87161153-0.027	5'-NCOR1-chr17-16215534-0.005
SMARCAD1--ALDOA	1	1.0	1.0	0.011	3'-ALDOA-chr16-30070413-0.0	5'-SMARCAD1-chr4-94226585-0.023
PDLIM5--RP5-821D11.7	1	1.0	1.0	0.048	3'-RP5-821D11.7-chr22-41832161-0.091	5'-PDLIM5-chr4-94664592-0.005
NDUFA4--ADH5	1	1.0	1.0	0.002	3'-ADH5-chr4-99085218-0.004	5'-NDUFA4-chr7-10940163-0.0
H2AFZ--ZFAS1	1	1.0	1.0	0.034	3'-ZFAS1-chr20-49289256-0.067	5'-H2AFZ-chr4-99950275-0.0
SEC24B--CTB-57H20.1	1	1.0	1.0	0.51	3'-CTB-57H20.1-chr5-143677544-1.0	5'-SEC24B-chr4-109540455-0.021
PLA2G12A--CHSY1	1	1.0	1.0	0.086	3'-CHSY1-chr15-101176741-0.167	5'-PLA2G12A-chr4-109729997-0.005
PLA2G12A--LITAF	1	1.0	1.0	0.003	3'-LITAF-chr16-11548728-0.001	5'-PLA2G12A-chr4-109730025-0.005
C8orf76--SETD7	1	1.0	1.0	0.013	3'-SETD7-chr4-139556210-0.024	5'-C8orf76-chr8-123220301-0.001
DCLK2--LRBA	1	1.0	1.0	0.058	3'-LRBA-chr4-150278006-0.025	5'-DCLK2-chr4-150203890-0.091
ZNF587B--ARFIP1	1	1.0	1.0	0.06	3'-ARFIP1-chr4-152911909-0.009	5'-ZNF587B-chr19-57820550-0.111
PLRG1--HSP90AA1	1	1.0	1.0	0.005	3'-HSP90AA1-chr14-102081823-0.001	5'-PLRG1-chr4-154550384-0.008
TMOD3--PPID	1	1.0	1.0	0.009	3'-PPID-chr4-158709434-0.009	5'-TMOD3-chr15-51829836-0.009
MSMO1--RAD23B	1	1.0	1.0	0.006	3'-RAD23B-chr9-107331559-0.007	5'-MSMO1-chr4-165342453-0.005
FAM210B--MSMO1	1	1.0	1.0	0.004	3'-MSMO1-chr4-165342477-0.005	5'-FAM210B-chr20-56368329-0.003
ZNF700--CPE	1	1.0	1.0	0.061	3'-CPE-chr4-165498304-0.021	5'-ZNF700-chr19-11925276-0.1
FBXL6--DDX60	1	1.0	1.0	0.18	3'-DDX60-chr4-168318749-0.25	5'-FBXL6-chr8-144356142-0.111
HMGB2--CUL4B	1	1.0	0.5	0.009	3'-CUL4B-chrX-120560964-0.016	5'-HMGB2-chr4-173332106-0.003
DNASE2--SPCS3	1	1.0	1.0	0.003	3'-SPCS3-chr4-176332236-0.002	5'-DNASE2-chr19-12881057-0.003
SDHA--HNRNPK	1	1.0	1.0	0.001	3'-HNRNPK-chr9-83970252-0.001	5'-SDHA-chr5-228309-0.001
NPM1--SDHA	1	1.0	1.0	0.001	3'-SDHA-chr5-256660-0.001	5'-NPM1-chr5-171390064-0.0
EIF3K--NSUN2	1	1.0	1.0	0.003	3'-NSUN2-chr5-6631923-0.005	5'-EIF3K-chr19-38619289-0.001
SARAF--FAM173B	1	1.0	1.0	0.011	3'-FAM173B-chr5-10227650-0.019	5'-SARAF-chr8-30082522-0.003
MARCH6--ATG5	1	1.0	0.5	0.007	3'-ATG5-chr6-106194659-0.009	5'-MARCH6-chr5-10379509-0.006
TAF6--PDZD2	1	1.0	1.0	0.015	3'-PDZD2-chr5-32077607-0.026	5'-TAF6-chr7-100114269-0.004
BRIX1--BFAR	1	1.0	1.0	0.007	3'-BFAR-chr16-14666736-0.012	5'-BRIX1-chr5-34926077-0.002
ARID1B--BRIX1	1	1.0	1.0	0.011	3'-BRIX1-chr5-34925679-0.002	5'-ARID1B-chr6-156935578-0.02
NUP155--KIF11	1	1.0	1.0	0.027	3'-KIF11-chr10-92655392-0.032	5'-NUP155-chr5-37371103-0.021
PRKAA1--GOSR1	1	1.0	1.0	0.007	3'-GOSR1-chr17-30526813-0.003	5'-PRKAA1-chr5-40764866-0.012
FAU--RPL37	1	1.0	0.5	0.0	3'-RPL37-chr5-40835213-0.0	5'-FAU-chr11-65120738-0.0
RNF24--ZNF131	1	1.0	1.0	0.014	3'-ZNF131-chr5-43161290-0.011	5'-RNF24-chr20-4015528-0.018
NDFIP1--PELO	1	1.0	1.0	0.007	3'-PELO-chr5-52802047-0.012	5'-NDFIP1-chr5-142108920-0.002
ARF5--MOCS2	1	1.0	1.0	0.005	3'-MOCS2-chr5-53109769-0.008	5'-ARF5-chr7-127591699-0.001
DEPDC1B--PDE4D	1	1.0	1.0	0.02	3'-PDE4D-chr5-60230999-0.011	5'-DEPDC1B-chr5-60700069-0.03
DEPDC1B--PLCB4	1	1.0	1.0	0.026	3'-PLCB4-chr20-9453463-0.023	5'-DEPDC1B-chr5-60700141-0.03
VWDE--KIF2A	1	1.0	1.0	0.061	3'-KIF2A-chr5-62353297-0.012	5'-VWDE-chr7-12403915-0.111
ARHGAP11A--NLN	1	1.0	1.0	0.017	3'-NLN-chr5-65791395-0.014	5'-ARHGAP11A-chr15-32638113-0.02
MCCC2--SYAP1	1	1.0	1.0	0.004	3'-SYAP1-chrX-16761433-0.002	5'-MCCC2-chr5-71657455-0.006
LLPH--MCCC2	1	1.0	1.0	0.005	3'-MCCC2-chr5-71658701-0.006	5'-LLPH-chr12-66123860-0.003
PTGES3--MCCC2	1	1.0	1.0	0.004	3'-MCCC2-chr5-71658701-0.006	5'-PTGES3-chr12-56688224-0.001
NLK--MRPS27	1	1.0	1.0	0.039	3'-MRPS27-chr5-72220280-0.007	5'-NLK-chr17-28085464-0.071
CSNK1A1--MRPS27	1	1.0	1.0	0.004	3'-MRPS27-chr5-72320239-0.007	5'-CSNK1A1-chr5-149493124-0.001
ANKRA2--GFM2	1	1.0	1.0	0.018	3'-GFM2-chr5-74767096-0.01	5'-ANKRA2-chr5-73557643-0.026
SPTSSA--SERINC5	1	1.0	1.0	0.013	3'-SERINC5-chr5-80256047-0.026	5'-SPTSSA-chr14-34433822-0.001
TMEM167A--GALNT1	1	1.0	1.0	0.016	3'-GALNT1-chr18-35710985-0.028	5'-TMEM167A-chr5-83077412-0.004
DERL1--AP3S1	1	1.0	1.0	0.101	3'-AP3S1-chr5-115913986-0.2	5'-DERL1-chr8-123042238-0.001
HNRNPA2B1--CEP120	1	1.0	1.0	0.167	3'-CEP120-chr5-123382146-0.333	5'-HNRNPA2B1-chr7-26200773-0.001
PHAX--PAFAH1B2	1	1.0	1.0	0.009	3'-PAFAH1B2-chr11-117170558-0.011	5'-PHAX-chr5-126625319-0.008
UQCRQ--UPF1	1	1.0	1.0	0.012	3'-UPF1-chr19-18868229-0.023	5'-UQCRQ-chr5-132867682-0.001
CTSD--HSPA4	1	1.0	1.0	0.004	3'-HSPA4-chr5-133104477-0.009	5'-CTSD-chr11-1757401-0.0
PCBD2--VDAC1	1	1.0	1.0	0.011	3'-VDAC1-chr5-133993019-0.001	5'-PCBD2-chr5-134905223-0.02
RPS20--SKP1	1	1.0	1.0	0.001	3'-SKP1-chr5-134176950-0.001	5'-RPS20-chr8-56073769-0.0
CDKN2AIPNL--IQCE	1	1.0	1.0	0.015	3'-IQCE-chr7-2601949-0.017	5'-CDKN2AIPNL-chr5-134411886-0.013
CHERP--C5orf24	1	1.0	1.0	0.011	3'-C5orf24-chr5-134855113-0.01	5'-CHERP-chr19-16542448-0.013
C5orf24--AP3S2	1	1.0	1.0	0.008	3'-AP3S2-chr15-89834793-0.006	5'-C5orf24-chr5-134856499-0.01
HNRNPA0--ROMO1	1	1.0	1.0	0.002	3'-ROMO1-chr20-35700958-0.0	5'-HNRNPA0-chr5-137754397-0.003
EGR1--AKAP8L	1	1.0	1.0	0.073	3'-AKAP8L-chr19-15385375-0.143	5'-EGR1-chr5-138466842-0.004
RPS12--EGR1	1	1.0	1.0	0.002	3'-EGR1-chr5-138468495-0.004	5'-RPS12-chr6-132817563-0.0
GCNT2--CTNNA1	1	1.0	1.0	0.008	3'-CTNNA1-chr5-138803012-0.003	5'-GCNT2-chr6-10562654-0.013
UQCRFS1--CTNNA1	1	1.0	1.0	0.002	3'-CTNNA1-chr5-138935033-0.003	5'-UQCRFS1-chr19-29213171-0.001
C14orf159--UBE2D2	1	1.0	1.0	0.004	3'-UBE2D2-chr5-139626850-0.001	5'-C14orf159-chr14-91125625-0.007
LSM8--UBE2D2	1	1.0	1.0	0.002	3'-UBE2D2-chr5-139626850-0.001	5'-LSM8-chr7-118184254-0.002
PSMA1--UBE2D2	1	1.0	1.0	0.001	3'-UBE2D2-chr5-139627690-0.001	5'-PSMA1-chr11-14520356-0.001
WDR55--BRI3	1	1.0	1.0	0.004	3'-BRI3-chr7-98292312-0.002	5'-WDR55-chr5-140670376-0.005
YIPF5--UHRF1BP1L	1	1.0	1.0	0.011	3'-UHRF1BP1L-chr12-100036292-0.012	5'-YIPF5-chr5-144159963-0.011
RPL19--RBM27	1	1.0	1.0	0.005	3'-RBM27-chr5-146284733-0.01	5'-RPL19-chr17-39204720-0.0
TSPAN3--CSNK1A1	1	1.0	1.0	0.002	3'-CSNK1A1-chr5-149525172-0.001	5'-TSPAN3-chr15-77071048-0.003
RP11-242D8.1--RPS14	1	1.0	1.0	0.25	3'-RPS14-chr5-150446964-0.0	5'-RP11-242D8.1-chr17-43170301-0.5
KRT19--TNIP1	1	1.0	1.0	0.003	3'-TNIP1-chr5-151060396-0.005	5'-KRT19-chr17-41524231-0.0
RBM3--GM2A	1	1.0	1.0	0.005	3'-GM2A-chr5-151268110-0.007	5'-RBM3-chrX-48578281-0.002
GM2A--HERPUD2	1	1.0	1.0	0.012	3'-HERPUD2-chr7-35633125-0.018	5'-GM2A-chr5-151267833-0.007
ABHD11--GM2A	1	1.0	1.0	0.005	3'-GM2A-chr5-151267754-0.007	5'-ABHD11-chr7-73736292-0.002
CYB561--GM2A	1	1.0	1.0	0.005	3'-GM2A-chr5-151269246-0.007	5'-CYB561-chr17-63446278-0.003
G3BP1--CASP2	1	1.0	1.0	0.039	3'-CASP2-chr7-143307691-0.077	5'-G3BP1-chr5-151806789-0.001
NUDT22--G3BP1	1	1.0	1.0	0.002	3'-G3BP1-chr5-151804337-0.001	5'-NUDT22-chr11-64226807-0.002
ABCA5--FAM114A2	1	1.0	1.0	0.028	3'-FAM114A2-chr5-154002971-0.011	5'-ABCA5-chr17-69327131-0.045
RNF145--CLINT1	1	1.0	1.0	0.003	3'-CLINT1-chr5-157817550-0.002	5'-RNF145-chr5-159209528-0.003
RAB6A--PWWP2A	1	1.0	1.0	0.012	3'-PWWP2A-chr5-160119091-0.022	5'-RAB6A-chr11-73761076-0.003
SLU7--SBNO1	1	1.0	1.0	0.007	3'-SBNO1-chr12-123304402-0.008	5'-SLU7-chr5-160402754-0.006
KIAA1191--SLU7	1	1.0	1.0	0.006	3'-SLU7-chr5-160419081-0.006	5'-KIAA1191-chr5-176347314-0.006
MYL6--PTTG1	1	1.0	1.0	0.001	3'-PTTG1-chr5-160428738-0.001	5'-MYL6-chr12-56159622-0.0
SFXN1--MIEF1	1	1.0	1.0	0.009	3'-MIEF1-chr22-39517270-0.015	5'-SFXN1-chr5-175526693-0.003
GLTP--SFXN1	1	1.0	1.0	0.004	3'-SFXN1-chr5-175527734-0.003	5'-GLTP-chr12-109851657-0.004
NOP16--PTS	1	1.0	1.0	0.002	3'-PTS-chr11-112233804-0.003	5'-NOP16-chr5-176388580-0.001
UIMC1--MYLK3	1	1.0	1.0	0.035	3'-MYLK3-chr16-46704349-0.053	5'-UIMC1-chr5-177006713-0.018
EIF6--LMAN2	1	1.0	1.0	0.001	3'-LMAN2-chr5-177351665-0.001	5'-EIF6-chr20-35279209-0.0
TMED9--COX7B	1	1.0	1.0	0.001	3'-COX7B-chrX-77905383-0.001	5'-TMED9-chr5-177595750-0.001
CANX--UFL1	1	1.0	1.0	0.005	3'-UFL1-chr6-96554032-0.009	5'-CANX-chr5-179716142-0.001
CANX--NUFIP2	1	1.0	1.0	0.005	3'-NUFIP2-chr17-29255986-0.008	5'-CANX-chr5-179724680-0.001
CLU--CANX	1	1.0	1.0	0.001	3'-CANX-chr5-179730925-0.001	5'-CLU-chr8-27614700-0.0
RMDN1--GNB2L1	1	1.0	1.0	0.001	3'-GNB2L1-chr5-181239846-0.0	5'-RMDN1-chr8-86508675-0.002
GNB2L1--PSMB1	1	1.0	1.0	0.001	3'-PSMB1-chr6-170535278-0.001	5'-GNB2L1-chr5-181243897-0.0
RIPK1--PSMG4	1	1.0	0.5	0.022	3'-PSMG4-chr6-3259197-0.007	5'-RIPK1-chr6-3113783-0.037
FAM213A--RP11-428J1.4	1	1.0	1.0	0.5	3'-RP11-428J1.4-chr6-5045695-1.0	5'-FAM213A-chr10-80432358-0.001
LSM14A--TFAP2A	1	1.0	1.0	0.004	3'-TFAP2A-chr6-10398368-0.004	5'-LSM14A-chr19-34172682-0.003
GMPR--TMEM14C	1	1.0	1.0	0.022	3'-TMEM14C-chr6-10731121-0.001	5'-GMPR-chr6-16254735-0.043
SEPT9--CAP2	1	1.0	1.0	0.003	3'-CAP2-chr6-17556485-0.004	5'-SEPT9-chr17-77307198-0.002
DEK--SEC11A	1	1.0	1.0	0.003	3'-SEC11A-chr15-84670777-0.004	5'-DEK-chr6-18256441-0.001
ORMDL2--ACOT13	1	1.0	1.0	0.003	3'-ACOT13-chr6-24705297-0.002	5'-ORMDL2-chr12-55821653-0.003
C6orf62--VPS41	1	1.0	1.0	0.013	3'-VPS41-chr7-38909185-0.013	5'-C6orf62-chr6-24714354-0.014
HIST1H4C--RPS9	1	1.0	1.0	0.0	3'-RPS9-chr19-54207642-0.0	5'-HIST1H4C-chr6-26104335-0.0
HIST1H2BC--TOMM7	1	1.0	0.5	0.019	3'-TOMM7-chr7-22813187-0.001	5'-HIST1H2BC-chr6-26123926-0.037
HIST1H1E--RPL38	1	1.0	1.0	0.042	3'-RPL38-chr17-74209878-0.0	5'-HIST1H1E-chr6-26156760-0.083
HIST1H1E--DHRS2	1	1.0	1.0	0.042	3'-DHRS2-chr14-23645637-0.0	5'-HIST1H1E-chr6-26156792-0.083
HIST1H1B--KRT8	1	1.0	1.0	0.167	3'-KRT8-chr12-52897429-0.0	5'-HIST1H1B-chr6-27867588-0.333
HIST1H3I--NAP1L1	1	1.0	1.0	0.501	3'-NAP1L1-chr12-76049775-0.002	5'-HIST1H3I-chr6-27872347-1.0
HLA-E--MANSC1	1	1.0	1.0	0.01	3'-MANSC1-chr12-12329649-0.018	5'-HLA-E-chr6-30492980-0.002
HLA-E--RP11-618P17.4	1	1.0	1.0	0.004	3'-RP11-618P17.4-chr19-34402413-0.005	5'-HLA-E-chr6-30493045-0.002
ABCF1--RPLP2	1	1.0	1.0	0.002	3'-RPLP2-chr11-812871-0.0	5'-ABCF1-chr6-30578488-0.004
ABCF1--RPL3	1	1.0	1.0	0.002	3'-RPL3-chr22-39319623-0.0	5'-ABCF1-chr6-30580446-0.004
ZNF260--TUBB	1	1.0	1.0	0.028	3'-TUBB-chr6-30725415-0.0	5'-ZNF260-chr19-36528267-0.056
ERP29--FLOT1	1	1.0	1.0	0.002	3'-FLOT1-chr6-30731102-0.002	5'-ERP29-chr12-112013611-0.002
DDR1--GNAS	1	1.0	1.0	0.002	3'-GNAS-chr20-58911096-0.001	5'-DDR1-chr6-30892358-0.003
DDX21--DDR1	1	1.0	1.0	0.003	3'-DDR1-chr6-30897396-0.003	5'-DDX21-chr10-68959940-0.002
GTPBP4--DDX39B	1	1.0	1.0	0.003	3'-DDX39B-chr6-31531870-0.002	5'-GTPBP4-chr10-999152-0.004
DDX39B--PDCD4	1	1.0	1.0	0.005	3'-PDCD4-chr10-110898737-0.009	5'-DDX39B-chr6-31542033-0.002
TNF--AP5M1	1	1.0	1.0	0.021	3'-AP5M1-chr14-57290067-0.006	5'-TNF-chr6-31577684-0.037
CD82--TAPBP	1	1.0	1.0	0.002	3'-TAPBP-chr6-33300697-0.002	5'-CD82-chr11-44594689-0.002
LRG1--TAPBP	1	1.0	1.0	0.007	3'-TAPBP-chr6-33300422-0.002	5'-LRG1-chr19-4540032-0.013
TAPBP--KDELC2	1	1.0	1.0	0.072	3'-KDELC2-chr11-108473088-0.143	5'-TAPBP-chr6-33314064-0.002
TAPBP--PDAP1	1	1.0	1.0	0.002	3'-PDAP1-chr7-99395287-0.001	5'-TAPBP-chr6-33314062-0.002
FASN--CUTA	1	1.0	1.0	0.001	3'-CUTA-chr6-33417697-0.001	5'-FASN-chr17-82098238-0.0
FTO--MRPS10	1	1.0	1.0	0.007	3'-MRPS10-chr6-42207271-0.002	5'-FTO-chr16-53825925-0.013
MRPS10--RUFY2	1	1.0	1.0	0.015	3'-RUFY2-chr10-68345153-0.028	5'-MRPS10-chr6-42207238-0.002
FKBP9--MRPS10	1	1.0	1.0	0.006	3'-MRPS10-chr6-42207273-0.002	5'-FKBP9-chr7-32957794-0.01
MRPS10--RAB11A	1	1.0	1.0	0.002	3'-RAB11A-chr15-65890919-0.002	5'-MRPS10-chr6-42217861-0.002
RPL7L1--RWDD2A	1	1.0	1.0	0.021	3'-RWDD2A-chr6-83197456-0.038	5'-RPL7L1-chr6-42886611-0.003
PPP2R5D--NDUFA1	1	1.0	1.0	0.005	3'-NDUFA1-chrX-119876640-0.0	5'-PPP2R5D-chr6-43007047-0.01
KLHDC3--SNX32	1	1.0	1.0	0.005	3'-SNX32-chr11-65855330-0.004	5'-KLHDC3-chr6-43021154-0.005
CUL9--IDH2	1	1.0	1.0	0.046	3'-IDH2-chr15-90083270-0.001	5'-CUL9-chr6-43206964-0.091
DNPH1--PSME3	1	1.0	1.0	0.002	3'-PSME3-chr17-42833608-0.003	5'-DNPH1-chr6-43226094-0.001
HSP90AB1--COX4I1	1	1.0	1.0	0.0	3'-COX4I1-chr16-85806997-0.0	5'-HSP90AB1-chr6-44252180-0.0
TUBE1--HSP90AB1	1	1.0	1.0	0.009	3'-HSP90AB1-chr6-44253882-0.0	5'-TUBE1-chr6-112087503-0.019
TMCO3--MYO6	1	1.0	1.0	0.005	3'-MYO6-chr6-75916227-0.005	5'-TMCO3-chr13-113520733-0.005
ME1--UBE3D	1	1.0	1.0	0.027	3'-UBE3D-chr6-82893044-0.048	5'-ME1-chr6-83431071-0.006
C6orf203--JPX	1	1.0	1.0	0.041	3'-JPX-chrX-73990526-0.071	5'-C6orf203-chr6-107040227-0.012
FTH1--SNX3	1	1.0	1.0	0.001	3'-SNX3-chr6-108260976-0.001	5'-FTH1-chr11-61967631-0.0
BPTF--SNX3	1	1.0	1.0	0.003	3'-SNX3-chr6-108260978-0.001	5'-BPTF-chr17-67825648-0.005
LACE1--TXNL4A	1	1.0	1.0	0.027	3'-TXNL4A-chr18-79977703-0.011	5'-LACE1-chr6-108324050-0.043
ZBTB24--CHP1	1	1.0	1.0	0.024	3'-CHP1-chr15-41280865-0.006	5'-ZBTB24-chr6-109463005-0.043
OLR1--REV3L	1	1.0	1.0	0.018	3'-REV3L-chr6-111341275-0.03	5'-OLR1-chr12-10170684-0.006
SERINC1--TMEM41B	1	1.0	1.0	0.009	3'-TMEM41B-chr11-9282178-0.011	5'-SERINC1-chr6-122471781-0.007
DICER1--HDDC2	1	1.0	1.0	0.011	3'-HDDC2-chr6-125277242-0.002	5'-DICER1-chr14-95157446-0.02
TRMT11--NCOA7	1	1.0	1.0	0.01	3'-NCOA7-chr6-125874914-0.007	5'-TRMT11-chr6-125986623-0.013
DDX23--L3MBTL3	1	1.0	1.0	0.171	3'-L3MBTL3-chr6-130141439-0.333	5'-DDX23-chr12-48852163-0.009
SPIRE1--CTGF	1	1.0	1.0	0.017	3'-CTGF-chr6-131951227-0.001	5'-SPIRE1-chr18-12657981-0.033
NPAT--HBS1L	1	1.0	1.0	0.021	3'-HBS1L-chr6-135002843-0.006	5'-NPAT-chr11-108222599-0.037
IFITM3--PHACTR2	1	1.0	1.0	0.007	3'-PHACTR2-chr6-143749065-0.014	5'-IFITM3-chr11-319972-0.001
LTV1--NUP43	1	1.0	0.5	0.05	3'-NUP43-chr6-149729217-0.091	5'-LTV1-chr6-143844698-0.01
GINM1--ZC3HAV1	1	1.0	1.0	0.01	3'-ZC3HAV1-chr7-139047088-0.015	5'-GINM1-chr6-149591045-0.006
NUP43--BCAS1	1	1.0	1.0	0.046	3'-BCAS1-chr20-53944370-0.002	5'-NUP43-chr6-149738781-0.091
SLC1A2--PCMT1	1	1.0	1.0	0.084	3'-PCMT1-chr6-149810904-0.001	5'-SLC1A2-chr11-35404598-0.167
PABPC1L--PCMT1	1	1.0	1.0	0.051	3'-PCMT1-chr6-149811405-0.001	5'-PABPC1L-chr20-44912855-0.1
EXT1--TULP4	1	1.0	1.0	0.014	3'-TULP4-chr6-158511821-0.012	5'-EXT1-chr8-118038622-0.016
GLTSCR1--TMEM181	1	1.0	1.0	0.04	3'-TMEM181-chr6-158635025-0.029	5'-GLTSCR1-chr19-47691598-0.05
XIST--DYNLT1	1	1.0	1.0	0.015	3'-DYNLT1-chr6-158644731-0.001	5'-XIST-chrX-73851892-0.029
CPSF6--EZR	1	1.0	1.0	0.004	3'-EZR-chr6-158771409-0.001	5'-CPSF6-chr12-69239707-0.006
CDC34--SOD2	1	1.0	0.5	0.022	3'-SOD2-chr6-159679823-0.005	5'-CDC34-chr19-534740-0.04
EXOSC2--SOD2	1	1.0	1.0	0.007	3'-SOD2-chr6-159693340-0.005	5'-EXOSC2-chr9-130704573-0.009
TCP1--IDE	1	1.0	1.0	0.013	3'-IDE-chr10-92574020-0.024	5'-TCP1-chr6-159784767-0.001
MAP3K4--ZNF710	1	1.0	1.0	0.022	3'-ZNF710-chr15-90002021-0.023	5'-MAP3K4-chr6-161034445-0.022
STAT3--QKI	1	1.0	1.0	0.011	3'-QKI-chr6-163503238-0.021	5'-STAT3-chr17-42321409-0.001
ACTB--MLLT4-AS1	1	1.0	1.0	0.5	3'-MLLT4-AS1-chr6-167824809-1.0	5'-ACTB-chr7-5564144-0.0
STAG2--PSMB1	1	1.0	1.0	0.006	3'-PSMB1-chr6-170549114-0.001	5'-STAG2-chrX-123961856-0.011
RP11-618P17.4--DNAAF5	1	1.0	1.0	0.007	3'-DNAAF5-chr7-742808-0.01	5'-RP11-618P17.4-chr19-34402413-0.005
SBNO1--DNAAF5	1	1.0	1.0	0.009	3'-DNAAF5-chr7-764768-0.01	5'-SBNO1-chr12-123364861-0.008
APTR--TMEM184A	1	1.0	1.0	0.013	3'-TMEM184A-chr7-1543665-0.019	5'-APTR-chr7-77696234-0.008
SDCBP2--MAD1L1	1	1.0	1.0	0.017	3'-MAD1L1-chr7-1980543-0.014	5'-SDCBP2-chr20-1325529-0.019
