#name	spanning reads	mapping score(1 is good)	seq agreement near breakpoint (1 is good)	avg frac of reads at loci in fusion	3' breakpoint	5' breakpoint
TUBA1B--KPNA4	1	1.0	1.0	0.006	3'-KPNA4-chr3-160536833-0.012	5'-TUBA1B-chr12-49128085-0.0
XXYLT1--EGFEM1P	1	1.0	1.0	0.541	3'-EGFEM1P-chr3-168299566-1.0	5'-XXYLT1-chr3-195271134-0.083
SKIL--PNN	1	1.0	1.0	0.018	3'-PNN-chr14-39182247-0.008	5'-SKIL-chr3-170360183-0.027
NDUFB5--GBAS	1	1.0	1.0	0.002	3'-GBAS-chr7-55993923-0.002	5'-NDUFB5-chr3-179605805-0.001
RNASEK--FXR1	1	1.0	1.0	0.002	3'-FXR1-chr3-180968076-0.003	5'-RNASEK-chr17-7014531-0.0
ATP11B--YEATS2	1	1.0	1.0	0.025	3'-YEATS2-chr3-183791815-0.013	5'-ATP11B-chr3-182882475-0.037
STX8--YEATS2	1	1.0	1.0	0.01	3'-YEATS2-chr3-183812797-0.013	5'-STX8-chr17-9575820-0.007
NGRN--PSMD2	1	1.0	1.0	0.002	3'-PSMD2-chr3-184309048-0.002	5'-NGRN-chr15-90266019-0.001
HIPK2--EIF4G1	1	1.0	1.0	0.004	3'-EIF4G1-chr3-184335351-0.003	5'-HIPK2-chr7-139777738-0.004
DICER1--TMEM41A	1	1.0	1.0	0.03	3'-TMEM41A-chr3-185491055-0.043	5'-DICER1-chr14-95158685-0.018
LGR4--UBXN7	1	1.0	1.0	0.059	3'-UBXN7-chr3-196374642-0.042	5'-LGR4-chr11-27458987-0.077
CTTN--WDR53	1	1.0	0.5	0.024	3'-WDR53-chr3-196554810-0.045	5'-CTTN-chr11-70398462-0.003
GAK--GRB2	1	1.0	1.0	0.022	3'-GRB2-chr17-75319495-0.002	5'-GAK-chr4-904323-0.042
SH3GL1--WHSC1	1	1.0	1.0	0.019	3'-WHSC1-chr4-1979790-0.029	5'-SH3GL1-chr19-4400464-0.01
AGPAT5--LYAR	1	1.0	1.0	0.017	3'-LYAR-chr4-4283797-0.028	5'-AGPAT5-chr8-6708888-0.005
AFAP1-AS1--NCAPD2	1	1.0	1.0	0.503	3'-NCAPD2-chr12-6531953-0.006	5'-AFAP1-AS1-chr4-7754278-1.0
WDR1--LARGE	1	1.0	0.5	0.009	3'-LARGE-chr22-33698353-0.014	5'-WDR1-chr4-10115681-0.004
SMIM20--PKM	1	1.0	1.0	0.001	3'-PKM-chr15-72223518-0.0	5'-SMIM20-chr4-25871028-0.002
PGM2--RBPJ	1	1.0	1.0	0.005	3'-RBPJ-chr4-26431183-0.001	5'-PGM2-chr4-37834725-0.008
NAA40--ARAP2	1	1.0	1.0	0.514	3'-ARAP2-chr4-36092021-1.0	5'-NAA40-chr11-63939102-0.028
RBM3--RELL1	1	1.0	1.0	0.01	3'-RELL1-chr4-37686377-0.019	5'-RBM3-chrX-48578282-0.002
RELL1--WDR19	1	1.0	1.0	0.072	3'-WDR19-chr4-39280754-0.125	5'-RELL1-chr4-37673922-0.019
C9orf78--FAM114A1	2	1.0	0.65	0.005	3'-FAM114A1-chr4-38938659-0.003	5'-C9orf78-chr9-129835282-0.006
MAP3K11--UGDH	1	1.0	1.0	0.005	3'-UGDH-chr4-39499767-0.001	5'-MAP3K11-chr11-65615289-0.009
DCAF7--UGDH	1	1.0	1.0	0.005	3'-UGDH-chr4-39499789-0.001	5'-DCAF7-chr17-63578506-0.009
BFAR--UGDH	1	1.0	1.0	0.003	3'-UGDH-chr4-39527439-0.001	5'-BFAR-chr16-14650587-0.005
UGDH--EIF2AK4	1	1.0	1.0	0.003	3'-EIF2AK4-chr15-40035589-0.004	5'-UGDH-chr4-39527441-0.001
C9orf78--UGDH	1	1.0	1.0	0.002	3'-UGDH-chr4-39527586-0.001	5'-C9orf78-chr9-129827841-0.003
CHMP1B--SMIM14	1	1.0	1.0	0.003	3'-SMIM14-chr4-39551847-0.003	5'-CHMP1B-chr18-11854443-0.002
CTD-2207O23.3--SMIM14	1	1.0	1.0	0.501	3'-SMIM14-chr4-39605184-0.003	5'-CTD-2207O23.3-chr19-7395039-1.0
SLC16A5--UBE2K	1	1.0	1.0	0.017	3'-UBE2K-chr4-39757000-0.002	5'-SLC16A5-chr17-75101657-0.031
CTD-2192J16.24--LIMCH1	1	1.0	1.0	0.502	3'-LIMCH1-chr4-41621974-0.004	5'-CTD-2192J16.24-chr19-12666742-1.0
DCAF10--LIMCH1	1	1.0	1.0	0.013	3'-LIMCH1-chr4-41641461-0.004	5'-DCAF10-chr9-37863045-0.023
PAICS--LIMCH1	1	1.0	1.0	0.003	3'-LIMCH1-chr4-41643918-0.004	5'-PAICS-chr4-56454069-0.002
SRSF1--SGCB	1	1.0	1.0	0.003	3'-SGCB-chr4-52038271-0.001	5'-SRSF1-chr17-58005042-0.004
POLR2L--PAICS	1	1.0	0.5	0.001	3'-PAICS-chr4-56452045-0.002	5'-POLR2L-chr11-840303-0.0
GTF3C4--MOB1B	1	1.0	1.0	0.043	3'-MOB1B-chr4-70985679-0.029	5'-GTF3C4-chr9-132690809-0.056
PPP2R1B--G3BP2	1	1.0	0.5	0.017	3'-G3BP2-chr4-75662829-0.014	5'-PPP2R1B-chr11-111757582-0.019
SCARB2--TPST2	1	1.0	1.0	0.007	3'-TPST2-chr22-26590133-0.008	5'-SCARB2-chr4-76159476-0.005
ASPHD1--SEPT11	1	1.0	0.5	0.006	3'-SEPT11-chr4-77030819-0.008	5'-ASPHD1-chr16-29900887-0.004
SUN1--SEPT11	1	1.0	1.0	0.007	3'-SEPT11-chr4-77038614-0.008	5'-SUN1-chr7-818989-0.007
ATXN10--CCNI	1	1.0	1.0	0.002	3'-CCNI-chr4-77047859-0.002	5'-ATXN10-chr22-45702741-0.002
RIMKLB--CCNI	1	1.0	1.0	0.032	3'-CCNI-chr4-77048667-0.002	5'-RIMKLB-chr12-8698297-0.062
RBM12--CCNI	1	1.0	1.0	0.005	3'-CCNI-chr4-77066407-0.002	5'-RBM12-chr20-35664907-0.009
ALYREF--CCNI	1	1.0	1.0	0.009	3'-CCNI-chr4-77075794-0.002	5'-ALYREF-chr17-81891574-0.015
BRD8--MRPL1	1	1.0	1.0	0.007	3'-MRPL1-chr4-77952783-0.005	5'-BRD8-chr5-138178655-0.009
HNRNPDL--PPP4R4	1	1.0	1.0	0.014	3'-PPP4R4-chr14-94208566-0.027	5'-HNRNPDL-chr4-82427304-0.002
ENOPH1--TGFB1	1	1.0	1.0	0.01	3'-TGFB1-chr19-41307620-0.013	5'-ENOPH1-chr4-82460447-0.007
COQ2--SEC31A	1	1.0	1.0	0.006	3'-SEC31A-chr4-82829060-0.002	5'-COQ2-chr4-83284773-0.01
ADAL--LIN54	1	1.0	1.0	0.022	3'-LIN54-chr4-83010783-0.026	5'-ADAL-chr15-43347096-0.019
AGPAT9--COPS4	1	1.0	1.0	0.005	3'-COPS4-chr4-83075789-0.003	5'-AGPAT9-chr4-83544602-0.006
NF2--KLHL8	1	1.0	1.0	0.021	3'-KLHL8-chr4-87161299-0.036	5'-NF2-chr22-29604005-0.006
PDLIM5--FAM180A	1	1.0	0.5	0.017	3'-FAM180A-chr7-135730311-0.031	5'-PDLIM5-chr4-94664622-0.002
PDLIM5--ST6GALNAC2	1	1.0	1.0	0.002	3'-ST6GALNAC2-chr17-76565347-0.002	5'-PDLIM5-chr4-94664540-0.002
MCCC2--PDLIM5	1	1.0	1.0	0.007	3'-PDLIM5-chr4-94668220-0.002	5'-MCCC2-chr5-71657405-0.012
C10orf12--ADH5	1	1.0	1.0	0.072	3'-ADH5-chr4-99073268-0.001	5'-C10orf12-chr10-96983191-0.143
ADH5--DAD1	1	1.0	0.5	0.001	3'-DAD1-chr14-22565020-0.0	5'-ADH5-chr4-99088727-0.001
TET2--SYCP2	1	1.0	1.0	0.017	3'-SYCP2-chr20-59864149-0.022	5'-TET2-chr4-105234973-0.011
PAPSS1--EIF3E	1	1.0	1.0	0.001	3'-EIF3E-chr8-108241898-0.0	5'-PAPSS1-chr4-107614142-0.001
CASP6--CPSF2	1	1.0	1.0	0.007	3'-CPSF2-chr14-92164194-0.006	5'-CASP6-chr4-109703443-0.008
PLA2G12A--ST6GALNAC2	1	1.0	1.0	0.003	3'-ST6GALNAC2-chr17-76563833-0.002	5'-PLA2G12A-chr4-109712569-0.004
C4orf3--AKIP1	1	1.0	1.0	0.003	3'-AKIP1-chr11-8920072-0.004	5'-C4orf3-chr4-119300546-0.001
TSPYL1--C4orf3	1	1.0	1.0	0.005	3'-C4orf3-chr4-119300557-0.001	5'-TSPYL1-chr6-116277666-0.009
C4orf3--ASXL1	1	1.0	1.0	0.008	3'-ASXL1-chr20-32370740-0.015	5'-C4orf3-chr4-119300632-0.001
C4orf3--PPFIBP1	1	1.0	1.0	0.002	3'-PPFIBP1-chr12-27695563-0.002	5'-C4orf3-chr4-119300617-0.001
BAG5--C4orf3	1	1.0	1.0	0.005	3'-C4orf3-chr4-119300632-0.001	5'-BAG5-chr14-103557926-0.008
FEM1C--ANXA5	1	1.0	1.0	0.007	3'-ANXA5-chr4-121686340-0.0	5'-FEM1C-chr5-115544687-0.015
SSBP1--ANXA5	1	1.0	1.0	0.0	3'-ANXA5-chr4-121696979-0.0	5'-SSBP1-chr7-141750457-0.0
SPATA5--PLIN3	1	1.0	1.0	0.01	3'-PLIN3-chr19-4838645-0.004	5'-SPATA5-chr4-123315227-0.016
SCLT1--CDH11	1	1.0	1.0	0.007	3'-CDH11-chr16-64998548-0.003	5'-SCLT1-chr4-129067743-0.011
POLH--ELF2	1	1.0	1.0	0.024	3'-ELF2-chr4-139139498-0.01	5'-POLH-chr6-43576440-0.037
ARFIP1--DCLK2	1	1.0	1.0	0.037	3'-DCLK2-chr4-150257431-0.062	5'-ARFIP1-chr4-152780228-0.013
RPS3A--PAFAH1B1	1	1.0	1.0	0.002	3'-PAFAH1B1-chr17-2648466-0.003	5'-RPS3A-chr4-151104636-0.0
PPID--DPM1	1	1.0	1.0	0.006	3'-DPM1-chr20-50937736-0.002	5'-PPID-chr4-158723396-0.01
ZNHIT1--RAPGEF2	1	1.0	1.0	0.021	3'-RAPGEF2-chr4-159358672-0.042	5'-ZNHIT1-chr7-101223500-0.0
CBX5--NEK1	1	1.0	1.0	0.007	3'-NEK1-chr4-169554177-0.01	5'-CBX5-chr12-54280122-0.003
FAT1--DCTD	1	1.0	1.0	0.009	3'-DCTD-chr4-182915576-0.006	5'-FAT1-chr4-186726714-0.012
PFKFB3--DCTD	1	1.0	1.0	0.009	3'-DCTD-chr4-182915577-0.006	5'-PFKFB3-chr10-6145014-0.012
VPS13B--IRF2	1	1.0	1.0	0.021	3'-IRF2-chr4-184429072-0.011	5'-VPS13B-chr8-99013936-0.031
EXOC3--FTH1	1	1.0	1.0	0.004	3'-FTH1-chr11-61967631-0.0	5'-EXOC3-chr5-463324-0.007
KIAA0195--CLPTM1L	1	1.0	1.0	0.022	3'-CLPTM1L-chr5-1318453-0.009	5'-KIAA0195-chr17-75486425-0.036
NDUFS6--MCC	1	1.0	1.0	0.035	3'-MCC-chr5-113451496-0.071	5'-NDUFS6-chr5-1805082-0.0
LMBR1--NDUFS6	1	1.0	1.0	0.004	3'-NDUFS6-chr5-1816047-0.0	5'-LMBR1-chr7-156893156-0.007
RPLP0--FAM173B	1	1.0	1.0	0.01	3'-FAM173B-chr5-10227517-0.02	5'-RPLP0-chr12-120201108-0.0
UBA52--CCT5	1	1.0	1.0	0.0	3'-CCT5-chr5-10265007-0.0	5'-UBA52-chr19-18573731-0.0
CTD-2256P15.2--DAP	1	1.0	1.0	0.026	3'-DAP-chr5-10760032-0.002	5'-CTD-2256P15.2-chr5-10353609-0.05
PKN1--MARCH6	1	1.0	1.0	0.007	3'-MARCH6-chr5-10435594-0.004	5'-PKN1-chr19-14467242-0.01
ERLIN2--MARCH6	1	1.0	1.0	0.015	3'-MARCH6-chr5-10437847-0.004	5'-ERLIN2-chr8-37754034-0.026
MIA-RAB4B--TRIO	1	1.0	1.0	0.258	3'-TRIO-chr5-14439041-0.016	5'-MIA-RAB4B-chr19-40779797-0.5
OGT--DROSHA	1	1.0	1.0	0.019	3'-DROSHA-chr5-31451640-0.016	5'-OGT-chrX-71538072-0.021
SLC44A1--ZFR	1	1.0	1.0	0.007	3'-ZFR-chr5-32444317-0.003	5'-SLC44A1-chr9-105244701-0.01
WSB1--SKP2	1	1.0	1.0	0.01	3'-SKP2-chr5-36184023-0.011	5'-WSB1-chr17-27294272-0.01
KTN1--WDR70	1	1.0	1.0	0.006	3'-WDR70-chr5-37752670-0.013	5'-KTN1-chr14-55580356-0.0
HMGCS1--TTF1	1	1.0	1.0	0.01	3'-TTF1-chr9-132375960-0.014	5'-HMGCS1-chr5-43313412-0.006
HMGA1P4--PAIP1	1	1.0	1.0	0.502	3'-PAIP1-chr5-43556383-0.004	5'-HMGA1P4-chr9-128663576-1.0
RHNO1--SREK1IP1	1	1.0	1.0	0.006	3'-SREK1IP1-chr5-64720557-0.009	5'-RHNO1-chr12-2887956-0.004
CDK7--AARS2	1	1.0	1.0	0.035	3'-AARS2-chr6-44300109-0.062	5'-CDK7-chr5-69273025-0.007
RAD17--UBE4A	1	1.0	1.0	0.019	3'-UBE4A-chr11-118396367-0.017	5'-RAD17-chr5-69400164-0.021
OCLN--LAMP2	1	1.0	1.0	0.084	3'-LAMP2-chrX-120438719-0.001	5'-OCLN-chr5-69521811-0.167
FBXL18--MRPS27	1	1.0	1.0	0.019	3'-MRPS27-chr5-72220274-0.008	5'-FBXL18-chr7-5478722-0.029
FTH1--TNPO1	1	1.0	1.0	0.001	3'-TNPO1-chr5-72889958-0.002	5'-FTH1-chr11-61967396-0.0
PAPD4--TTC19	1	1.0	1.0	0.015	3'-TTC19-chr17-16042538-0.016	5'-PAPD4-chr5-79617120-0.014
MKL1--SERINC5	1	1.0	1.0	0.045	3'-SERINC5-chr5-80140085-0.077	5'-MKL1-chr22-40546220-0.014
TMEM161B--MSH3	1	1.0	1.0	0.02	3'-MSH3-chr5-80873269-0.03	5'-TMEM161B-chr5-88270586-0.011
RASA1--MICU1	1	1.0	1.0	0.026	3'-MICU1-chr10-72413870-0.009	5'-RASA1-chr5-87375362-0.043
GLRX--TRIM16L	1	1.0	1.0	0.003	3'-TRIM16L-chr17-18736111-0.003	5'-GLRX-chr5-95794372-0.003
TAPBP--GLRX	1	1.0	1.0	0.002	3'-GLRX-chr5-95796354-0.003	5'-TAPBP-chr6-33314236-0.001
PRR11--CTC-554D6.1	1	1.0	1.0	0.038	3'-CTC-554D6.1-chr5-112841737-0.05	5'-PRR11-chr17-59193554-0.026
NEIL1--CTC-487M23.8	1	1.0	1.0	0.084	3'-CTC-487M23.8-chr5-112877991-0.056	5'-NEIL1-chr15-75356357-0.111
TMED7--PRELID2	1	1.0	1.0	0.019	3'-PRELID2-chr5-145765002-0.029	5'-TMED7-chr5-115626021-0.008
ATG12--SLC39A11	1	1.0	1.0	0.007	3'-SLC39A11-chr17-73067755-0.01	5'-ATG12-chr5-115837739-0.005
ATL3--ALDH7A1	1	1.0	1.0	0.004	3'-ALDH7A1-chr5-126550292-0.004	5'-ATL3-chr11-63628661-0.003
C5orf56--SLC12A2	1	1.0	1.0	0.053	3'-SLC12A2-chr5-128185455-0.059	5'-C5orf56-chr5-132451237-0.048
MATR3--FNIP1	1	1.0	1.0	0.013	3'-FNIP1-chr5-131797017-0.024	5'-MATR3-chr5-139296859-0.002
POLR2J3--ZCCHC10	1	1.0	1.0	0.015	3'-ZCCHC10-chr5-133000173-0.01	5'-POLR2J3-chr7-102572482-0.021
HSPA4--SESN1	1	1.0	0.5	0.029	3'-SESN1-chr6-108986755-0.053	5'-HSPA4-chr5-133104250-0.005
SKP1--C9orf3	1	1.0	1.0	0.001	3'-C9orf3-chr9-95087157-0.002	5'-SKP1-chr5-134176950-0.0
PPP2CA--SAR1B	1	1.0	1.0	0.003	3'-SAR1B-chr5-134603553-0.003	5'-PPP2CA-chr5-134226073-0.002
CDKL3--PTMS	1	1.0	1.0	0.073	3'-PTMS-chr12-6770950-0.004	5'-CDKL3-chr5-134371010-0.143
CAMLG--SAR1B	1	1.0	1.0	0.007	3'-SAR1B-chr5-134632820-0.003	5'-CAMLG-chr5-134750980-0.01
VMA21--C5orf24	1	1.0	1.0	0.004	3'-C5orf24-chr5-134859071-0.004	5'-VMA21-chrX-151407919-0.004
TXNDC15--PAPOLA	1	1.0	1.0	0.005	3'-PAPOLA-chr14-96534865-0.001	5'-TXNDC15-chr5-134900384-0.009
TGFBI--TM9SF2	1	1.0	1.0	0.002	3'-TM9SF2-chr13-99563382-0.003	5'-TGFBI-chr5-136046438-0.0
NQO1--SMAD5	1	1.0	1.0	0.004	3'-SMAD5-chr5-136182233-0.009	5'-NQO1-chr16-69726562-0.0
HSPA9--KDM3B	1	1.0	1.0	0.015	3'-KDM3B-chr5-138437025-0.029	5'-HSPA9-chr5-138575401-0.001
ADORA2B--HSPA9	1	1.0	1.0	0.003	3'-HSPA9-chr5-138560095-0.001	5'-ADORA2B-chr17-15945585-0.005
SH3GL1--UBE2D2	1	1.0	1.0	0.006	3'-UBE2D2-chr5-139626850-0.002	5'-SH3GL1-chr19-4400421-0.01
FTH1--PURA	1	1.0	1.0	0.015	3'-PURA-chr5-140115228-0.03	5'-FTH1-chr11-61967631-0.0
SLC35A4--SSH1	1	1.0	1.0	0.016	3'-SSH1-chr12-108792394-0.029	5'-SLC35A4-chr5-140567093-0.003
WDR55--RIOK3	1	1.0	1.0	0.011	3'-RIOK3-chr18-23483133-0.007	5'-WDR55-chr5-140670372-0.014
SH2B1--HARS	1	1.0	1.0	0.007	3'-HARS-chr5-140675135-0.004	5'-SH2B1-chr16-28846828-0.01
PCDHA11--SUMO2	1	1.0	1.0	0.045	3'-SUMO2-chr17-75181192-0.0	5'-PCDHA11-chr5-140871495-0.091
PCDH12--KMT2C	1	1.0	1.0	0.087	3'-KMT2C-chr7-152192934-0.007	5'-PCDH12-chr5-141948954-0.167
PSMA4--RNF14	1	1.0	1.0	0.004	3'-RNF14-chr5-141989150-0.007	5'-PSMA4-chr15-78551553-0.001
ARHGEF18--NR3C1	1	1.0	1.0	0.017	3'-NR3C1-chr5-143400854-0.008	5'-ARHGEF18-chr19-7395251-0.025
YIPF5--TES	1	1.0	1.0	0.004	3'-TES-chr7-116258782-0.005	5'-YIPF5-chr5-144170637-0.003
ZFP64--LARS	1	1.0	1.0	0.01	3'-LARS-chr5-146182626-0.002	5'-ZFP64-chr20-52151805-0.019
AFMID--LARS	1	1.0	1.0	0.006	3'-LARS-chr5-146114232-0.002	5'-AFMID-chr17-78207703-0.011
CSNK1A1--CDH2	1	1.0	1.0	0.003	3'-CDH2-chr18-28009840-0.004	5'-CSNK1A1-chr5-149496865-0.001
SLC36A1--CYP4F11	1	1.0	1.0	0.119	3'-CYP4F11-chr19-15922874-0.167	5'-SLC36A1-chr5-151452649-0.071
PSMA4--SPARC	1	1.0	1.0	0.001	3'-SPARC-chr5-151686915-0.001	5'-PSMA4-chr15-78549189-0.001
G3BP1--SPARC	1	1.0	1.0	0.001	3'-SPARC-chr5-151686981-0.001	5'-G3BP1-chr5-151788425-0.001
MFAP3--FKBP14	1	1.0	1.0	0.014	3'-FKBP14-chr7-30011097-0.009	5'-MFAP3-chr5-154055638-0.019
RNF169--LARP1	1	1.0	1.0	0.074	3'-LARP1-chr5-154817601-0.006	5'-RNF169-chr11-74817707-0.143
AZIN1--EBF1	1	1.0	1.0	0.003	3'-EBF1-chr5-158731157-0.004	5'-AZIN1-chr8-102864163-0.002
RBM3--SLU7	1	1.0	1.0	0.003	3'-SLU7-chr5-160402918-0.004	5'-RBM3-chrX-48577967-0.002
GAPDH--UBTD2	1	1.0	1.0	0.017	3'-UBTD2-chr5-172211977-0.033	5'-GAPDH-chr12-6536550-0.0
FTH1--UBTD2	1	1.0	1.0	0.017	3'-UBTD2-chr5-172283715-0.033	5'-FTH1-chr11-61967631-0.0
FAF2--SH3PXD2B	1	1.0	1.0	0.006	3'-SH3PXD2B-chr5-172454496-0.009	5'-FAF2-chr5-176458112-0.004
BNIP1--ERGIC1	1	1.0	1.0	0.009	3'-ERGIC1-chr5-172952517-0.003	5'-BNIP1-chr5-173144629-0.014
ASB16--KIAA1191	1	1.0	1.0	0.027	3'-KIAA1191-chr5-176361764-0.004	5'-ASB16-chr17-44176115-0.05
NOP16--ERICH5	1	1.0	1.0	0.501	3'-ERICH5-chr8-98081359-1.0	5'-NOP16-chr5-176388598-0.002
PRELID1--FTH1	1	1.0	1.0	0.001	3'-FTH1-chr11-61967631-0.0	5'-PRELID1-chr5-177306948-0.001
ALYREF--PRELID1	1	1.0	1.0	0.008	3'-PRELID1-chr5-177306958-0.001	5'-ALYREF-chr17-81891578-0.015
B2M--PDLIM7	1	1.0	1.0	0.002	3'-PDLIM7-chr5-177497601-0.003	5'-B2M-chr15-44718144-0.0
RMND5B--PHYKPL	1	1.0	1.0	0.021	3'-PHYKPL-chr5-178221137-0.019	5'-RMND5B-chr5-178139133-0.023
ZNF354B--CPSF2	1	1.0	1.0	0.059	3'-CPSF2-chr14-92164199-0.006	5'-ZNF354B-chr5-178885641-0.111
AKR1B1--CANX	1	1.0	1.0	0.001	3'-CANX-chr5-179729057-0.001	5'-AKR1B1-chr7-134442450-0.0
CANX--CDK14	1	1.0	1.0	0.004	3'-CDK14-chr7-91210586-0.007	5'-CANX-chr5-179730070-0.001
CANX--MED13	1	1.0	1.0	0.011	3'-MED13-chr17-61968076-0.022	5'-CANX-chr5-179730925-0.001
HSP90AB1--SQSTM1	1	1.0	1.0	0.0	3'-SQSTM1-chr5-179824259-0.0	5'-HSP90AB1-chr6-44253882-0.0
LINC00265--C5orf45	1	1.0	1.0	0.103	3'-C5orf45-chr5-179837252-0.005	5'-LINC00265-chr7-39734044-0.2
PAPOLA--GMDS	1	1.0	1.0	0.003	3'-GMDS-chr6-1624540-0.004	5'-PAPOLA-chr14-96502601-0.001
FARS2--WRNIP1	1	1.0	1.0	0.014	3'-WRNIP1-chr6-2785744-0.021	5'-FARS2-chr6-5261660-0.007
TUBB2A--PSMG4	1	1.0	1.0	0.005	3'-PSMG4-chr6-3263759-0.002	5'-TUBB2A-chr6-3156154-0.007
ELP2--SSR1	1	1.0	1.0	0.004	3'-SSR1-chr6-7310031-0.001	5'-ELP2-chr18-36138427-0.006
SSR1--TRPS1	1	1.0	1.0	0.003	3'-TRPS1-chr8-115414161-0.004	5'-SSR1-chr6-7313182-0.001
FAM180A--EEF1E1	1	1.0	1.0	0.017	3'-EEF1E1-chr6-8102554-0.003	5'-FAM180A-chr7-135748813-0.031
CPSF6--KIF13A	1	1.0	1.0	0.015	3'-KIF13A-chr6-17847851-0.021	5'-CPSF6-chr12-69258836-0.009
CNN2--DEK	1	1.0	1.0	0.002	3'-DEK-chr6-18258407-0.001	5'-CNN2-chr19-1035519-0.003
CDKAL1--TMEM65	1	1.0	1.0	0.026	3'-TMEM65-chr8-124307449-0.038	5'-CDKAL1-chr6-21201274-0.014
AARD--C6orf62	1	1.0	1.0	0.006	3'-C6orf62-chr6-24720900-0.011	5'-AARD-chr8-116942999-0.002
HIST1H2BH--SART1	1	1.0	1.0	0.01	3'-SART1-chr11-65979812-0.011	5'-HIST1H2BH-chr6-26252019-0.01
HIST1H4H--SPAG9	1	1.0	1.0	0.108	3'-SPAG9-chr17-50962466-0.016	5'-HIST1H4H-chr6-26285534-0.2
HIST1H2AG--ZMYM5	1	1.0	1.0	0.024	3'-ZMYM5-chr13-19823916-0.011	5'-HIST1H2AG-chr6-27133633-0.037
ZKSCAN8--CACNA1C	1	1.0	1.0	0.034	3'-CACNA1C-chr12-2143027-0.014	5'-ZKSCAN8-chr6-28147366-0.053
TRIM26--PAFAH1B1	1	1.0	1.0	0.007	3'-PAFAH1B1-chr17-2650639-0.003	5'-TRIM26-chr6-30189167-0.011
TUBB--SLIRP	1	1.0	1.0	0.001	3'-SLIRP-chr14-77717593-0.001	5'-TUBB-chr6-30722647-0.0
FLOT1--TTBK2	1	1.0	1.0	0.025	3'-TTBK2-chr15-42875661-0.048	5'-FLOT1-chr6-30742640-0.002
HLA-B--RAB11A	1	1.0	1.0	0.001	3'-RAB11A-chr15-65887922-0.001	5'-HLA-B-chr6-31357179-0.0
BAG6--TAX1BP3	1	1.0	1.0	0.003	3'-TAX1BP3-chr17-3663567-0.004	5'-BAG6-chr6-31652644-0.001
C6orf48--RPS21	1	1.0	1.0	0.0	3'-RPS21-chr20-62388519-0.0	5'-C6orf48-chr6-31835189-0.0
C6orf48--GNAS	1	1.0	1.0	0.001	3'-GNAS-chr20-58905480-0.001	5'-C6orf48-chr6-31839758-0.0
TAP1--ALDOA	1	1.0	1.0	0.002	3'-ALDOA-chr16-30065928-0.0	5'-TAP1-chr6-32853077-0.004
UPF3B--RPS18	1	1.0	1.0	0.006	3'-RPS18-chr6-33276504-0.0	5'-UPF3B-chrX-119851366-0.013
TAPBP--ESYT2	1	1.0	1.0	0.004	3'-ESYT2-chr7-158732812-0.006	5'-TAPBP-chr6-33301327-0.001
TAPBP--KDM2A	1	1.0	0.5	0.005	3'-KDM2A-chr11-67207765-0.008	5'-TAPBP-chr6-33300415-0.001
TAPBP--SPPL3	1	1.0	1.0	0.017	3'-SPPL3-chr12-120762621-0.032	5'-TAPBP-chr6-33314070-0.001
DNASE2--TAPBP	1	1.0	1.0	0.001	3'-TAPBP-chr6-33314073-0.001	5'-DNASE2-chr19-12875513-0.001
TAPBP--VKORC1L1	1	1.0	1.0	0.007	3'-VKORC1L1-chr7-65958538-0.014	5'-TAPBP-chr6-33314082-0.001
TAPBP--SLC24A1	1	1.0	1.0	0.072	3'-SLC24A1-chr15-65659458-0.143	5'-TAPBP-chr6-33314070-0.001
TAPBP--POFUT1	1	1.0	1.0	0.005	3'-POFUT1-chr20-32238657-0.009	5'-TAPBP-chr6-33314236-0.001
CCL5--TAPBP	1	1.0	1.0	0.011	3'-TAPBP-chr6-33314079-0.001	5'-CCL5-chr17-35871825-0.021
TAPBP--CAV2	1	1.0	1.0	0.001	3'-CAV2-chr7-116508454-0.001	5'-TAPBP-chr6-33314070-0.001
AKR1B10--TAPBP	1	1.0	1.0	0.001	3'-TAPBP-chr6-33314084-0.001	5'-AKR1B10-chr7-134541385-0.0
TAPBP--MPPE1	1	1.0	1.0	0.004	3'-MPPE1-chr18-11883446-0.007	5'-TAPBP-chr6-33314073-0.001
PGLS--ANKS1A	1	1.0	1.0	0.019	3'-ANKS1A-chr6-35088887-0.038	5'-PGLS-chr19-17511961-0.001
RPL10A--HNRNPH3	1	1.0	1.0	0.002	3'-HNRNPH3-chr10-68342273-0.004	5'-RPL10A-chr6-35469128-0.0
C18orf8--SRPK1	1	1.0	1.0	0.005	3'-SRPK1-chr6-35875919-0.002	5'-C18orf8-chr18-23510019-0.008
C6orf89--GBF1	1	1.0	1.0	0.009	3'-GBF1-chr10-102308194-0.012	5'-C6orf89-chr6-36888249-0.005
BYSL--KPNA3	1	1.0	1.0	0.012	3'-KPNA3-chr13-49701534-0.017	5'-BYSL-chr6-41930769-0.007
MRPS10--TCTN2	1	1.0	1.0	0.085	3'-TCTN2-chr12-123708395-0.167	5'-MRPS10-chr6-42217869-0.003
RPL7L1--DCP1B	1	1.0	1.0	0.011	3'-DCP1B-chr12-1997267-0.02	5'-RPL7L1-chr6-42886017-0.002
RPL7L1--JAK2	1	1.0	1.0	0.051	3'-JAK2-chr9-5048177-0.1	5'-RPL7L1-chr6-42889868-0.002
BAG5--PTK7	1	1.0	1.0	0.006	3'-PTK7-chr6-43133712-0.004	5'-BAG5-chr14-103562643-0.008
