#name	spanning reads	mapping score(1 is good)	seq agreement near breakpoint (1 is good)	avg frac of reads at loci in fusion	3' breakpoint	5' breakpoint
RPS6KB1--RPL37A	1	1.0	1.0	0.006	3'-RPL37A-chr2-216501459-0.0	5'-RPS6KB1-chr17-59893326-0.012
TRMT112--RPL37A	1	1.0	1.0	0.0	3'-RPL37A-chr2-216501460-0.0	5'-TRMT112-chr11-64317544-0.0
TTC3--NHEJ1	1	1.0	1.0	0.007	3'-NHEJ1-chr2-219078207-0.014	5'-TTC3-chr21-37073364-0.001
CNPPD1--UBE2D3	1	1.0	1.0	0.004	3'-UBE2D3-chr4-102827987-0.001	5'-CNPPD1-chr2-219176849-0.006
ACSL3--RPN2	1	1.0	1.0	0.0	3'-RPN2-chr20-37241617-0.0	5'-ACSL3-chr2-222928926-0.0
ACSL3--UBQLN2	1	1.0	1.0	0.004	3'-UBQLN2-chrX-56566919-0.008	5'-ACSL3-chr2-222923118-0.0
RAD9A--ACSL3	1	1.0	1.0	0.004	3'-ACSL3-chr2-222942217-0.0	5'-RAD9A-chr11-67321335-0.008
ATP5D--ACSL3	1	1.0	1.0	0.0	3'-ACSL3-chr2-222943078-0.0	5'-ATP5D-chr19-1244726-0.0
SENP5--AP1S3	1	1.0	1.0	0.009	3'-AP1S3-chr2-223837633-0.003	5'-SENP5-chr3-196933505-0.014
CRHR1-IT1--AP1S3	1	1.0	1.0	0.012	3'-AP1S3-chr2-223837601-0.003	5'-CRHR1-IT1-chr17-45639253-0.021
MRPL44--NFKBIB	1	1.0	1.0	0.023	3'-NFKBIB-chr19-38908887-0.043	5'-MRPL44-chr2-223963934-0.003
CTD-2134A5.3--ARMC9	1	1.0	1.0	0.266	3'-ARMC9-chr2-231374540-0.031	5'-CTD-2134A5.3-chr14-103880036-0.5
RTN3--NCL	1	1.0	1.0	0.001	3'-NCL-chr2-231461604-0.001	5'-RTN3-chr11-63758416-0.0
NCL--PPP2R5C	1	1.0	1.0	0.002	3'-PPP2R5C-chr14-101810038-0.003	5'-NCL-chr2-231455630-0.001
TRGC1--AC073254.1	1	1.0	1.0	0.126	3'-AC073254.1-chr2-232585960-0.25	5'-TRGC1-chr7-38315954-0.001
C1RL--GIGYF2	1	1.0	1.0	0.013	3'-GIGYF2-chr2-232736539-0.008	5'-C1RL-chr12-7097200-0.018
SNX25--TRPM8	1	1.0	1.0	0.032	3'-TRPM8-chr2-234019523-0.005	5'-SNX25-chr4-185256759-0.059
TSPAN31--TRPM8	1	1.0	1.0	0.005	3'-TRPM8-chr2-234019520-0.005	5'-TSPAN31-chr12-57745210-0.004
COPB1--TRPM8	1	1.0	1.0	0.004	3'-TRPM8-chr2-234019519-0.005	5'-COPB1-chr11-14486347-0.002
PIGA--TRPM8	1	1.0	1.0	0.011	3'-TRPM8-chr2-234019521-0.005	5'-PIGA-chrX-15331993-0.016
CALM3--AGAP1	1	1.0	1.0	0.004	3'-AGAP1-chr2-235670488-0.009	5'-CALM3-chr19-46610781-0.0
MLPH--ZBTB46	1	1.0	1.0	0.065	3'-ZBTB46-chr20-63744024-0.125	5'-MLPH-chr2-237502198-0.005
RAB17--ACPP	1	1.0	1.0	0.002	3'-ACPP-chr3-132358903-0.0	5'-RAB17-chr2-237590734-0.004
CRHR1-IT1--NDUFA10	1	1.0	1.0	0.011	3'-NDUFA10-chr2-240011698-0.002	5'-CRHR1-IT1-chr17-45630158-0.021
DUSP28--SMAD5	1	1.0	1.0	0.009	3'-SMAD5-chr5-136178610-0.005	5'-DUSP28-chr2-240563991-0.014
DTYMK--UNC45A	1	1.0	1.0	0.003	3'-UNC45A-chr15-90941958-0.005	5'-DTYMK-chr2-241683600-0.001
BHLHE40--NAP1L4	1	1.0	1.0	0.004	3'-NAP1L4-chr11-2971536-0.002	5'-BHLHE40-chr3-4985178-0.006
C6orf48--RAD18	1	1.0	1.0	0.003	3'-RAD18-chr3-8877496-0.006	5'-C6orf48-chr6-31835201-0.0
MTMR14--SREBF2	1	1.0	1.0	0.003	3'-SREBF2-chr22-41907306-0.002	5'-MTMR14-chr3-9649744-0.004
TADA3--NDUFV3	1	1.0	1.0	0.002	3'-NDUFV3-chr21-42908957-0.0	5'-TADA3-chr3-9788263-0.003
KIAA1467--EMC3	1	1.0	1.0	0.013	3'-EMC3-chr3-9986837-0.001	5'-KIAA1467-chr12-13083452-0.026
PNPO--VHL	1	1.0	1.0	0.014	3'-VHL-chr3-10152060-0.021	5'-PNPO-chr17-47944688-0.006
ATG7--NDUFS6	1	1.0	1.0	0.006	3'-NDUFS6-chr5-1816046-0.0	5'-ATG7-chr3-11309063-0.012
ATP5C1--NUP210	1	1.0	1.0	0.003	3'-NUP210-chr3-13420255-0.006	5'-ATP5C1-chr10-7807792-0.0
NUP210--ZNF561	1	1.0	1.0	0.019	3'-ZNF561-chr19-9607896-0.033	5'-NUP210-chr3-13417379-0.006
FGD5-AS1--TMED4	1	1.0	1.0	0.003	3'-TMED4-chr7-44578653-0.001	5'-FGD5-AS1-chr3-14947492-0.004
MRPS25--AR	1	1.0	1.0	0.001	3'-AR-chrX-67682979-0.0	5'-MRPS25-chr3-15065276-0.001
EAF1--DENND3	1	1.0	1.0	0.036	3'-DENND3-chr8-141154726-0.062	5'-EAF1-chr3-15442612-0.011
CBR3-AS1--HACL1	1	1.0	1.0	0.004	3'-HACL1-chr3-15596431-0.003	5'-CBR3-AS1-chr21-36156317-0.005
METTL23--DPH3	1	1.0	1.0	0.005	3'-DPH3-chr3-16258731-0.006	5'-METTL23-chr17-76727447-0.005
OXNAD1--TBC1D5	1	1.0	1.0	0.009	3'-TBC1D5-chr3-17742618-0.005	5'-OXNAD1-chr3-16301789-0.012
CLNS1A--OXNAD1	1	1.0	1.0	0.007	3'-OXNAD1-chr3-16305902-0.012	5'-CLNS1A-chr11-77619665-0.001
PARP16--UBE2E2	1	1.0	1.0	0.005	3'-UBE2E2-chr3-23536693-0.001	5'-PARP16-chr15-65296537-0.008
GUCY1A3--AZI2	1	1.0	1.0	0.004	3'-AZI2-chr3-28319770-0.006	5'-GUCY1A3-chr4-155667419-0.002
PUF60--STT3B	1	1.0	1.0	0.006	3'-STT3B-chr3-31636236-0.004	5'-PUF60-chr8-143829341-0.009
EIF4A2--STT3B	1	1.0	1.0	0.002	3'-STT3B-chr3-31636236-0.004	5'-EIF4A2-chr3-186784757-0.0
GEMIN7--CNOT10	1	1.0	1.0	0.005	3'-CNOT10-chr3-32773873-0.007	5'-GEMIN7-chr19-45080030-0.002
FAM98B--GLB1	1	1.0	1.0	0.018	3'-GLB1-chr3-33037072-0.01	5'-FAM98B-chr15-38464116-0.025
CRTAP--SGK494	1	1.0	1.0	0.085	3'-SGK494-chr17-28609255-0.167	5'-CRTAP-chr3-33114323-0.002
CRTAP--PRPF8	1	1.0	1.0	0.002	3'-PRPF8-chr17-1683936-0.002	5'-CRTAP-chr3-33142704-0.002
RP11-111M22.3--CRTAP	1	1.0	1.0	0.01	3'-CRTAP-chr3-33143644-0.002	5'-RP11-111M22.3-chr11-76444662-0.017
PDCD6IP--SEC14L1	1	1.0	1.0	0.005	3'-SEC14L1-chr17-77217093-0.005	5'-PDCD6IP-chr3-33864046-0.005
MLH1--SPPL2A	1	1.0	1.0	0.005	3'-SPPL2A-chr15-50720000-0.004	5'-MLH1-chr3-37011856-0.005
MTERF3--MLH1	1	1.0	1.0	0.004	3'-MLH1-chr3-37050844-0.005	5'-MTERF3-chr8-96261601-0.003
CRK--GOLGA4	1	1.0	1.0	0.007	3'-GOLGA4-chr3-37326387-0.003	5'-CRK-chr17-1421491-0.011
DHRS4L2--CTDSPL	1	1.0	1.0	0.016	3'-CTDSPL-chr3-37981112-0.005	5'-DHRS4L2-chr14-23995133-0.027
HYOU1--SLC25A38	1	1.0	1.0	0.003	3'-SLC25A38-chr3-39397227-0.003	5'-HYOU1-chr11-119057194-0.002
RPL14--RAD23B	1	1.0	1.0	0.002	3'-RAD23B-chr9-107331227-0.003	5'-RPL14-chr3-40465853-0.0
EEF1G--NKTR	1	1.0	0.5	0.004	3'-NKTR-chr3-42627817-0.009	5'-EEF1G-chr11-62568764-0.0
GNPNAT1--ZNF445	1	1.0	1.0	0.018	3'-ZNF445-chr3-44441065-0.031	5'-GNPNAT1-chr14-52775702-0.005
EXOSC7--KIF15	1	1.0	1.0	0.005	3'-KIF15-chr3-44874043-0.009	5'-EXOSC7-chr3-44976174-0.002
BHLHB9--ZDHHC3	1	1.0	1.0	0.073	3'-ZDHHC3-chr3-44959462-0.004	5'-BHLHB9-chrX-102721027-0.143
DDHD2--CDCP1	1	1.0	1.0	0.01	3'-CDCP1-chr3-45083663-0.005	5'-DDHD2-chr8-38274154-0.015
NDUFAB1--CDCP1	1	1.0	1.0	0.003	3'-CDCP1-chr3-45146387-0.005	5'-NDUFAB1-chr16-23582351-0.001
SCD--CCDC12	1	1.0	0.5	0.001	3'-CCDC12-chr3-46921940-0.002	5'-SCD-chr10-100347255-0.0
TAF15--SETD2	1	1.0	1.0	0.005	3'-SETD2-chr3-47086247-0.008	5'-TAF15-chr17-35824179-0.002
ZBTB43--SETD2	1	1.0	1.0	0.013	3'-SETD2-chr3-47019844-0.008	5'-ZBTB43-chr9-126808916-0.017
SCAP--SDC2	1	1.0	1.0	0.003	3'-SDC2-chr8-96611439-0.002	5'-SCAP-chr3-47427576-0.004
NME6--SERINC3	1	1.0	1.0	0.004	3'-SERINC3-chr20-44498300-0.001	5'-NME6-chr3-48301388-0.006
G3BP2--NME6	1	1.0	1.0	0.005	3'-NME6-chr3-48301370-0.006	5'-G3BP2-chr4-75720274-0.005
STEAP2--PRKAR2A	1	1.0	1.0	0.004	3'-PRKAR2A-chr3-48847823-0.006	5'-STEAP2-chr7-90235616-0.001
DNAJB6--ARIH2	1	1.0	1.0	0.003	3'-ARIH2-chr3-48928662-0.003	5'-DNAJB6-chr7-157367575-0.003
ARIH2--AFF1	1	1.0	1.0	0.004	3'-AFF1-chr4-87007424-0.004	5'-ARIH2-chr3-48937662-0.003
RAD21--DALRD3	1	1.0	1.0	0.003	3'-DALRD3-chr3-49016830-0.004	5'-RAD21-chr8-116874793-0.001
RALY--IMPDH2	1	1.0	1.0	0.002	3'-IMPDH2-chr3-49025001-0.001	5'-RALY-chr20-34072175-0.003
IMPDH2--RPL19	1	1.0	1.0	0.001	3'-RPL19-chr17-39204719-0.0	5'-IMPDH2-chr3-49026610-0.001
TCTN2--C3orf62	1	1.0	1.0	0.041	3'-C3orf62-chr3-49268885-0.05	5'-TCTN2-chr12-123671304-0.032
KIZ--TCTA	1	1.0	1.0	0.018	3'-TCTA-chr3-49416475-0.002	5'-KIZ-chr20-21132223-0.034
PEBP1--DAG1	1	1.0	1.0	0.002	3'-DAG1-chr3-49535613-0.003	5'-PEBP1-chr12-118135951-0.0
SNHG8--RAD54L2	1	1.0	1.0	0.029	3'-RAD54L2-chr3-51663594-0.059	5'-SNHG8-chr4-118279138-0.0
COLCA1--WDR82	1	1.0	1.0	0.004	3'-WDR82-chr3-52278356-0.006	5'-COLCA1-chr11-111295480-0.002
NABP2--GNL3	1	1.0	1.0	0.003	3'-GNL3-chr3-52694491-0.001	5'-NABP2-chr12-56224929-0.004
FTL--GNL3	1	1.0	1.0	0.001	3'-GNL3-chr3-52694492-0.001	5'-FTL-chr19-48965537-0.0
CALR--GNL3	1	1.0	1.0	0.001	3'-GNL3-chr3-52694492-0.001	5'-CALR-chr19-12943734-0.0
KAT2A--GLT8D1	1	1.0	1.0	0.013	3'-GLT8D1-chr3-52705638-0.006	5'-KAT2A-chr17-42121319-0.02
RPS25--IL17RB	1	1.0	1.0	0.01	3'-IL17RB-chr3-53865793-0.02	5'-RPS25-chr11-119018342-0.0
FAM208A--BACH1	1	1.0	1.0	0.011	3'-BACH1-chr21-29321514-0.013	5'-FAM208A-chr3-56673727-0.009
C22orf39--ASB14	1	1.0	1.0	0.011	3'-ASB14-chr3-57273466-0.021	5'-C22orf39-chr22-19447710-0.002
LYRM2--ASB14	1	1.0	1.0	0.012	3'-ASB14-chr3-57273468-0.021	5'-LYRM2-chr6-89638742-0.003
PDE12--ZNF587	1	1.0	1.0	0.027	3'-ZNF587-chr19-57852574-0.042	5'-PDE12-chr3-57560345-0.011
PDE12--HSPA5	1	1.0	1.0	0.005	3'-HSPA5-chr9-125235238-0.0	5'-PDE12-chr3-57560275-0.011
XIAP--SLMAP	1	1.0	1.0	0.018	3'-SLMAP-chr3-57929167-0.008	5'-XIAP-chrX-123860293-0.028
FLNB--FLJ37035	1	1.0	1.0	0.168	3'-FLJ37035-chr10-125709568-0.333	5'-FLNB-chr3-58105216-0.002
WDR4--FLNB	1	1.0	1.0	0.008	3'-FLNB-chr3-58126764-0.002	5'-WDR4-chr21-42843282-0.014
GATA2--ACOX2	1	1.0	1.0	0.017	3'-ACOX2-chr3-58517142-0.032	5'-GATA2-chr3-128487927-0.001
TMED9--C3orf49	1	1.0	1.0	0.017	3'-C3orf49-chr3-63838458-0.033	5'-TMED9-chr5-177594215-0.0
DANCR--C3orf49	1	1.0	1.0	0.017	3'-C3orf49-chr3-63839688-0.033	5'-DANCR-chr4-52713624-0.0
RPL7L1--FAM19A1	1	1.0	1.0	0.072	3'-FAM19A1-chr3-68085457-0.143	5'-RPL7L1-chr6-42889884-0.001
NFX1--EOGT	1	1.0	1.0	0.027	3'-EOGT-chr3-68976920-0.045	5'-NFX1-chr9-33294961-0.009
ARL6IP5--PHF21A	1	1.0	1.0	0.011	3'-PHF21A-chr11-46121208-0.022	5'-ARL6IP5-chr3-69106065-0.001
LRRC75A-AS1--GBE1	1	1.0	1.0	0.086	3'-GBE1-chr3-81586191-0.004	5'-LRRC75A-AS1-chr17-16439415-0.167
CHMP2B--CD164	1	1.0	1.0	0.002	3'-CD164-chr6-109368308-0.001	5'-CHMP2B-chr3-87253913-0.002
COA4--TFG	1	1.0	1.0	0.002	3'-TFG-chr3-100748963-0.002	5'-COA4-chr11-73876841-0.001
KIAA1191--ZBTB11	1	1.0	1.0	0.011	3'-ZBTB11-chr3-101655037-0.02	5'-KIAA1191-chr5-176361768-0.003
IFT57--DMXL1	1	1.0	1.0	0.004	3'-DMXL1-chr5-119110860-0.005	5'-IFT57-chr3-108190910-0.002
ATG3--WDYHV1	1	1.0	1.0	0.007	3'-WDYHV1-chr8-123436005-0.011	5'-ATG3-chr3-112555616-0.004
NAA50--NUDT3	1	1.0	1.0	0.004	3'-NUDT3-chr6-34287841-0.005	5'-NAA50-chr3-113717096-0.002
ATP6V1A--AKAP9	1	1.0	1.0	0.003	3'-AKAP9-chr7-92110667-0.001	5'-ATP6V1A-chr3-113810061-0.005
ATP6V1A--RP11-148E17.1	1	1.0	1.0	0.065	3'-RP11-148E17.1-chr14-28972228-0.125	5'-ATP6V1A-chr3-113784818-0.005
ATP6V1A--LYRM7	1	1.0	1.0	0.007	3'-LYRM7-chr5-131204669-0.01	5'-ATP6V1A-chr3-113803613-0.005
QTRTD1--ZNF525	1	1.0	1.0	0.014	3'-ZNF525-chr19-53386581-0.017	5'-QTRTD1-chr3-114082733-0.011
ZBTB20--LSAMP	1	1.0	1.0	0.033	3'-LSAMP-chr3-116170922-0.062	5'-ZBTB20-chr3-114900625-0.004
TXN--PLA1A	1	1.0	1.0	0.001	3'-PLA1A-chr3-119629813-0.001	5'-TXN-chr9-110256536-0.0
RP11-110G21.1--LRRC58	1	1.0	1.0	0.025	3'-LRRC58-chr3-120326300-0.007	5'-RP11-110G21.1-chr8-51947244-0.042
COLCA2--LRRC58	1	1.0	1.0	0.005	3'-LRRC58-chr3-120326233-0.007	5'-COLCA2-chr11-111305021-0.002
FSTL1--PPAP2A	1	1.0	1.0	0.001	3'-PPAP2A-chr5-55425046-0.0	5'-FSTL1-chr3-120409639-0.002
KDM5D--FSTL1	1	1.0	1.0	0.011	3'-FSTL1-chr3-120422743-0.002	5'-KDM5D-chrY-19741338-0.021
NDUFB4--HNRNPDL	1	1.0	1.0	0.001	3'-HNRNPDL-chr4-82429438-0.001	5'-NDUFB4-chr3-120602326-0.0
ZNF136--FAM162A	1	1.0	1.0	0.019	3'-FAM162A-chr3-122412333-0.001	5'-ZNF136-chr19-12188684-0.038
HMGCS1--PTPLB	1	1.0	1.0	0.003	3'-PTPLB-chr3-123493124-0.003	5'-HMGCS1-chr5-43313412-0.002
KDELC2--PTPLB	1	1.0	1.0	0.007	3'-PTPLB-chr3-123585034-0.003	5'-KDELC2-chr11-108473102-0.012
FFAR2--SLC12A8	1	1.0	1.0	0.021	3'-SLC12A8-chr3-125083493-0.014	5'-FFAR2-chr19-35450973-0.028
FLOT2--GATA2	1	1.0	1.0	0.002	3'-GATA2-chr3-128487041-0.001	5'-FLOT2-chr17-28897665-0.003
MBD4--EPC1	1	1.0	1.0	0.005	3'-EPC1-chr10-32313796-0.004	5'-MBD4-chr3-129432592-0.005
ADAM10--ATP2C1	1	1.0	1.0	0.003	3'-ATP2C1-chr3-131001994-0.001	5'-ADAM10-chr15-58749686-0.004
ATP2C1--FLJ39080	1	1.0	1.0	0.029	3'-FLJ39080-chr8-74753047-0.056	5'-ATP2C1-chr3-131016709-0.001
ATP2C1--DDX10	1	1.0	1.0	0.004	3'-DDX10-chr11-108910503-0.007	5'-ATP2C1-chr3-131001992-0.001
MRPL3--SPATS2	1	1.0	1.0	0.003	3'-SPATS2-chr12-49527437-0.004	5'-MRPL3-chr3-131502955-0.001
CCDC91--CPNE4	1	1.0	1.0	0.007	3'-CPNE4-chr3-131723629-0.001	5'-CCDC91-chr12-28190643-0.013
ACPP--CASC5	1	1.0	1.0	0.006	3'-CASC5-chr15-40627673-0.013	5'-ACPP-chr3-132357471-0.0
ACPP--FAM83H-AS1	1	1.0	1.0	0.004	3'-FAM83H-AS1-chr8-143746335-0.008	5'-ACPP-chr3-132357488-0.0
ACPP--TFAM	1	1.0	1.0	0.001	3'-TFAM-chr10-58399212-0.001	5'-ACPP-chr3-132357487-0.0
ACPP--C6orf89	1	1.0	1.0	0.004	3'-C6orf89-chr6-36923497-0.007	5'-ACPP-chr3-132356855-0.0
ACPP--SCARB2	1	1.0	1.0	0.001	3'-SCARB2-chr4-76159497-0.001	5'-ACPP-chr3-132357023-0.0
ACPP--HSPA14	1	1.0	1.0	0.004	3'-HSPA14-chr10-14846994-0.008	5'-ACPP-chr3-132357759-0.0
ACPP--CRLF3	1	1.0	0.5	0.004	3'-CRLF3-chr17-30783425-0.008	5'-ACPP-chr3-132357487-0.0
ACPP--ZC3HAV1	1	1.0	1.0	0.003	3'-ZC3HAV1-chr7-139047136-0.005	5'-ACPP-chr3-132357826-0.0
ACPP--KBTBD11	1	1.0	1.0	0.024	3'-KBTBD11-chr8-2006939-0.048	5'-ACPP-chr3-132356855-0.0
ACPP--PAXBP1	1	1.0	1.0	0.009	3'-PAXBP1-chr21-32765864-0.018	5'-ACPP-chr3-132357738-0.0
ACPP--YES1	1	1.0	1.0	0.004	3'-YES1-chr18-722864-0.009	5'-ACPP-chr3-132357775-0.0
ACPP--DCDC2	1	1.0	1.0	0.011	3'-DCDC2-chr6-24172791-0.022	5'-ACPP-chr3-132339507-0.0
KLHL7--ACPP	1	1.0	1.0	0.006	3'-ACPP-chr3-132358033-0.0	5'-KLHL7-chr7-23140809-0.012
WDR20--ACPP	1	1.0	1.0	0.004	3'-ACPP-chr3-132358756-0.0	5'-WDR20-chr14-102151791-0.009
NEK8--PPP2R3A	1	1.0	1.0	0.035	3'-PPP2R3A-chr3-136146241-0.04	5'-NEK8-chr17-28743072-0.029
PDS5B--STAG1	1	1.0	1.0	0.01	3'-STAG1-chr3-136370429-0.01	5'-PDS5B-chr13-32727875-0.011
NCK1--NUP85	1	1.0	1.0	0.007	3'-NUP85-chr17-75223410-0.006	5'-NCK1-chr3-136870678-0.007
NFAT5--GK5	1	1.0	1.0	0.021	3'-GK5-chr3-142157976-0.02	5'-NFAT5-chr16-69566129-0.022
NDUFV3--GK5	1	1.0	1.0	0.01	3'-GK5-chr3-142157983-0.02	5'-NDUFV3-chr21-42909164-0.0
NGRN--GK5	1	1.0	1.0	0.011	3'-GK5-chr3-142225489-0.02	5'-NGRN-chr15-90274783-0.001
MRPL34--XRN1	1	1.0	1.0	0.007	3'-XRN1-chr3-142448037-0.014	5'-MRPL34-chr19-17297032-0.001
HNRNPF--PLOD2	1	1.0	1.0	0.005	3'-PLOD2-chr3-146070438-0.01	5'-HNRNPF-chr10-43387483-0.001
COMMD2--MSMO1	1	1.0	1.0	0.002	3'-MSMO1-chr4-165343297-0.001	5'-COMMD2-chr3-149752487-0.003
COMMD2--TMEM184C	1	1.0	1.0	0.005	3'-TMEM184C-chr4-147635219-0.007	5'-COMMD2-chr3-149752467-0.003
COMMD2--PIGH	1	1.0	1.0	0.002	3'-PIGH-chr14-67583102-0.001	5'-COMMD2-chr3-149745707-0.003
TOP2A--ARHGEF26	1	1.0	1.0	0.003	3'-ARHGEF26-chr3-154244984-0.005	5'-TOP2A-chr17-40405099-0.001
FBXO46--SSR3	1	1.0	1.0	0.014	3'-SSR3-chr3-156540439-0.002	5'-FBXO46-chr19-45722184-0.026
TMEM50B--SSR3	1	1.0	0.5	0.002	3'-SSR3-chr3-156540365-0.002	5'-TMEM50B-chr21-33479955-0.001
PPP3CA--SMC4	1	1.0	1.0	0.002	3'-SMC4-chr3-160413596-0.001	5'-PPP3CA-chr4-101347035-0.003
SMC4--PSD3	1	1.0	1.0	0.005	3'-PSD3-chr8-19013729-0.008	5'-SMC4-chr3-160412364-0.001
TRIM59--LNX1	1	1.0	1.0	0.005	3'-LNX1-chr4-53460977-0.004	5'-TRIM59-chr3-160449806-0.005
SI--ATL3	1	1.0	1.0	0.01	3'-ATL3-chr11-63631471-0.001	5'-SI-chr3-165078466-0.019
RHNO1--PRKCI	1	1.0	1.0	0.009	3'-PRKCI-chr3-170305976-0.014	5'-RHNO1-chr12-2887963-0.003
SNURF--PRKCI	1	1.0	1.0	0.007	3'-PRKCI-chr3-170305976-0.014	5'-SNURF-chr15-24984528-0.0
APOD--TBL1XR1	1	1.0	1.0	0.003	3'-TBL1XR1-chr3-177023272-0.005	5'-APOD-chr3-195583940-0.0
ZMAT3--KIAA1244	1	1.0	1.0	0.085	3'-KIAA1244-chr6-138265775-0.003	5'-ZMAT3-chr3-179025074-0.167
MCCC1--FAM114A1	1	1.0	1.0	0.007	3'-FAM114A1-chr4-38944180-0.012	5'-MCCC1-chr3-183093024-0.003
ZNF320--YEATS2	1	1.0	1.0	0.019	3'-YEATS2-chr3-183812739-0.016	5'-ZNF320-chr19-52897635-0.021
WBSCR22--EIF2B5	1	1.0	1.0	0.005	3'-EIF2B5-chr3-184194427-0.01	5'-WBSCR22-chr7-73698209-0.001
MCTP2--PSMD2	1	1.0	1.0	0.007	3'-PSMD2-chr3-184309054-0.002	5'-MCTP2-chr15-94231790-0.012
MAP3K13--ICAM1	1	1.0	1.0	0.016	3'-ICAM1-chr19-10286615-0.027	5'-MAP3K13-chr3-185292224-0.005
SF3A1--SENP2	1	1.0	1.0	0.011	3'-SENP2-chr3-185633550-0.014	5'-SF3A1-chr22-30349798-0.007
TRA2B--ETFA	1	1.0	1.0	0.001	3'-ETFA-chr15-76216457-0.001	5'-TRA2B-chr3-185938014-0.001
DNAJB11--CELF4	1	1.0	1.0	0.126	3'-CELF4-chr18-37253985-0.25	5'-DNAJB11-chr3-186585793-0.001
EIF4A2--GABRB3	1	1.0	1.0	0.003	3'-GABRB3-chr15-26543780-0.005	5'-EIF4A2-chr3-186785963-0.0
EIF4A2--CRISP3	1	1.0	1.0	0.0	3'-CRISP3-chr6-49727608-0.0	5'-EIF4A2-chr3-186786042-0.0
HSPA8--EIF4A2	1	1.0	1.0	0.0	3'-EIF4A2-chr3-186789894-0.0	5'-HSPA8-chr11-123061267-0.0
EIF4A2--MIR99AHG	1	1.0	1.0	0.003	3'-MIR99AHG-chr21-16231116-0.005	5'-EIF4A2-chr3-186789894-0.0
PANK2--LPP	1	1.0	1.0	0.009	3'-LPP-chr3-188532120-0.006	5'-PANK2-chr20-3928516-0.012
DSN1--ACAP2	1	1.0	1.0	0.005	3'-ACAP2-chr3-195277827-0.007	5'-DSN1-chr20-36773751-0.004
PWP1--APOD	1	1.0	1.0	0.002	3'-APOD-chr3-195569071-0.0	5'-PWP1-chr12-107685928-0.003
TFRC--PREX1	1	1.0	1.0	0.02	3'-PREX1-chr20-48682757-0.038	5'-TFRC-chr3-196039409-0.002
FBXO45--KCTD20	1	1.0	1.0	0.018	3'-KCTD20-chr6-36491140-0.013	5'-FBXO45-chr3-196587598-0.024
GPR56--PIGX	1	1.0	1.0	0.025	3'-PIGX-chr3-196734958-0.024	5'-GPR56-chr16-57619882-0.025
COLCA1--PIGX	1	1.0	1.0	0.013	3'-PIGX-chr3-196734958-0.024	5'-COLCA1-chr11-111296992-0.002
PAK2--MYO5A	1	1.0	1.0	0.034	3'-MYO5A-chr15-52313420-0.062	5'-PAK2-chr3-196832482-0.006
YIPF5--BDH1	1	1.0	1.0	0.003	3'-BDH1-chr3-197555966-0.003	5'-YIPF5-chr5-144159840-0.003
DHRS7--BDH1	1	1.0	1.0	0.002	3'-BDH1-chr3-197555983-0.003	5'-DHRS7-chr14-60153145-0.0
ZNF718--HMX1	1	1.0	1.0	0.108	3'-HMX1-chr4-8846327-0.2	5'-ZNF718-chr4-131506-0.016
ZNF141--UBE2W	1	1.0	1.0	0.018	3'-UBE2W-chr8-73873103-0.006	5'-ZNF141-chr4-343903-0.031
PRKAR1B--ZNF721	1	1.0	0.5	0.01	3'-ZNF721-chr4-474134-0.008	5'-PRKAR1B-chr7-716845-0.013
RNase_MRP--ATP5I	1	1.0	1.0	0.071	3'-ATP5I-chr4-673391-0.0	5'-RNase_MRP-chr9-35658020-0.143
TMEM175--ZDHHC7	1	1.0	1.0	0.014	3'-ZDHHC7-chr16-84996040-0.019	5'-TMEM175-chr4-956538-0.009
GPAA1--SPON2	1	1.0	1.0	0.001	3'-SPON2-chr4-1167626-0.0	5'-GPAA1-chr8-144083799-0.001
PPAPDC1B--SPON2	1	1.0	1.0	0.0	3'-SPON2-chr4-1167658-0.0	5'-PPAPDC1B-chr8-38269214-0.0
CHD3--SPON2	1	1.0	1.0	0.003	3'-SPON2-chr4-1172766-0.0	5'-CHD3-chr17-7890680-0.005
BAIAP2--CTBP1	1	1.0	1.0	0.004	3'-CTBP1-chr4-1241521-0.005	5'-BAIAP2-chr17-81035308-0.003
RNF4--CTBP1	1	1.0	1.0	0.005	3'-CTBP1-chr4-1241520-0.005	5'-RNF4-chr4-2469263-0.006
PROSC--CTBP1	1	1.0	1.0	0.005	3'-CTBP1-chr4-1241520-0.005	5'-PROSC-chr8-37762758-0.004
NUP107--CTBP1	1	1.0	1.0	0.005	3'-CTBP1-chr4-1241531-0.005	5'-NUP107-chr12-68686839-0.004
CTBP1-AS2--PSMG2	1	1.0	1.0	0.014	3'-PSMG2-chr18-12712760-0.002	5'-CTBP1-AS2-chr4-1266163-0.026
MYH10--ADD1	1	1.0	1.0	0.005	3'-ADD1-chr4-2930073-0.006	5'-MYH10-chr17-8623141-0.005
DNPH1--MFSD10	1	1.0	1.0	0.002	3'-MFSD10-chr4-2932500-0.002	5'-DNPH1-chr6-43229484-0.001
NUTF2--TAPT1	1	1.0	1.0	0.012	3'-TAPT1-chr4-16163036-0.023	5'-NUTF2-chr16-67865215-0.001
DCAF16--QDPR	1	1.0	1.0	0.009	3'-QDPR-chr4-17490747-0.003	5'-DCAF16-chr4-17810729-0.014
MBTPS2--DCAF16	1	1.0	1.0	0.011	3'-DCAF16-chr4-17801190-0.014	5'-MBTPS2-chrX-21845355-0.007
