#name	spanning reads	mapping score(1 is good)	seq agreement near breakpoint (1 is good)	avg frac of reads at loci in fusion	3' breakpoint	5' breakpoint
POLQ--HERPUD2	1	1.0	1.0	0.037	3'-HERPUD2-chr7-35633200-0.034	5'-POLQ-chr3-121545982-0.04
KPNA1--PPFIBP1	1	1.0	1.0	0.006	3'-PPFIBP1-chr12-27695560-0.004	5'-KPNA1-chr3-122514921-0.008
FAM213A--PTPLB	1	1.0	1.0	0.005	3'-PTPLB-chr3-123493088-0.009	5'-FAM213A-chr10-80432358-0.001
FKBP1A--ITGB5	1	1.0	1.0	0.005	3'-ITGB5-chr3-124781150-0.011	5'-FKBP1A-chr20-1369919-0.0
ISY1--AGPAT3	1	1.0	1.0	0.007	3'-AGPAT3-chr21-43963902-0.007	5'-ISY1-chr3-129161353-0.008
CLIC1--PLXND1	1	1.0	1.0	0.009	3'-PLXND1-chr3-129583663-0.019	5'-CLIC1-chr6-31730841-0.0
POMT1--TMCC1	1	1.0	1.0	0.021	3'-TMCC1-chr3-129671266-0.011	5'-POMT1-chr9-131506453-0.032
SRPRB--GTF2F2	1	1.0	1.0	0.03	3'-GTF2F2-chr13-45284102-0.056	5'-SRPRB-chr3-133819848-0.005
AREL1--RYK	1	1.0	1.0	0.033	3'-RYK-chr3-134211608-0.023	5'-AREL1-chr14-74713080-0.043
COPB2--GHR	1	1.0	1.0	0.014	3'-GHR-chr5-42721027-0.026	5'-COPB2-chr3-139385159-0.002
VPS53--TFDP2	1	1.0	0.5	0.017	3'-TFDP2-chr3-142028626-0.005	5'-VPS53-chr17-532506-0.029
YY1--GK5	1	1.0	1.0	0.056	3'-GK5-chr3-142157969-0.1	5'-YY1-chr14-100265434-0.012
C19orf53--XRN1	1	1.0	1.0	0.011	3'-XRN1-chr3-142332495-0.021	5'-C19orf53-chr19-13778463-0.001
TTC1--U2SURP	1	1.0	1.0	0.004	3'-U2SURP-chr3-143016975-0.003	5'-TTC1-chr5-160035177-0.004
DDX5--COMMD2	1	1.0	1.0	0.003	3'-COMMD2-chr3-149741120-0.005	5'-DDX5-chr17-64507088-0.001
MAP3K13--ARHGEF26	1	1.0	1.0	0.034	3'-ARHGEF26-chr3-154257825-0.062	5'-MAP3K13-chr3-185292002-0.005
HNRNPDL--CCNL1	1	1.0	1.0	0.006	3'-CCNL1-chr3-157160147-0.01	5'-HNRNPDL-chr4-82426626-0.002
RSRC1--TLDC2	1	1.0	1.0	0.009	3'-TLDC2-chr20-36890504-0.011	5'-RSRC1-chr3-158123993-0.007
DANCR--RSRC1	1	1.0	1.0	0.005	3'-RSRC1-chr3-158543952-0.007	5'-DANCR-chr4-52712959-0.002
CASP4--RARRES1	1	1.0	1.0	0.004	3'-RARRES1-chr3-158697972-0.001	5'-CASP4-chr11-104968575-0.006
HEXA--SMC4	1	1.0	1.0	0.005	3'-SMC4-chr3-160416328-0.002	5'-HEXA-chr15-72376000-0.009
RPL7L1--KPNA4	1	1.0	1.0	0.011	3'-KPNA4-chr3-160496022-0.02	5'-RPL7L1-chr6-42886717-0.002
ZNF66--NMD3	1	1.0	1.0	0.035	3'-NMD3-chr3-161258540-0.011	5'-ZNF66-chr19-20807671-0.059
SLC7A6OS--PDCD10	1	1.0	1.0	0.011	3'-PDCD10-chr3-167687694-0.003	5'-SLC7A6OS-chr16-68310941-0.019
RPL7L1--PHC3	1	1.0	1.0	0.019	3'-PHC3-chr3-170088927-0.037	5'-RPL7L1-chr6-42886746-0.002
SNAP23--PRKCI	1	1.0	1.0	0.009	3'-PRKCI-chr3-170305976-0.011	5'-SNAP23-chr15-42531526-0.008
ECT2--PLEKHA4	1	1.0	1.0	0.007	3'-PLEKHA4-chr19-48868582-0.007	5'-ECT2-chr3-172755511-0.008
RP11-644C3.1--LINC01208	1	1.0	1.0	0.139	3'-LINC01208-chr3-176604691-0.167	5'-RP11-644C3.1-chr3-176848555-0.111
LSM14A--TBL1XR1	1	1.0	1.0	0.005	3'-TBL1XR1-chr3-177041051-0.006	5'-LSM14A-chr19-34211994-0.003
BIVM--KLHL24	1	1.0	1.0	0.023	3'-KLHL24-chr3-183684514-0.01	5'-BIVM-chr13-102807457-0.036
TSPAN14--YEATS2	1	1.0	1.0	0.012	3'-YEATS2-chr3-183812622-0.022	5'-TSPAN14-chr10-80489240-0.003
KDM6A--PARL	1	1.0	1.0	0.012	3'-PARL-chr3-183844328-0.004	5'-KDM6A-chrX-44873990-0.02
GUCY1A3--TBCCD1	1	1.0	1.0	0.011	3'-TBCCD1-chr3-186567317-0.019	5'-GUCY1A3-chr4-155688059-0.003
DNAJA1--EIF4A2	1	1.0	1.0	0.001	3'-EIF4A2-chr3-186789892-0.001	5'-DNAJA1-chr9-33026616-0.001
EIF4A2--EXOC5	1	1.0	1.0	0.004	3'-EXOC5-chr14-57268897-0.007	5'-EIF4A2-chr3-186789894-0.001
CRYZL1--RFC4	1	1.0	1.0	0.006	3'-RFC4-chr3-186792949-0.004	5'-CRYZL1-chr21-33642713-0.009
RB1CC1--ATP13A3	1	1.0	1.0	0.013	3'-ATP13A3-chr3-194413840-0.021	5'-RB1CC1-chr8-52714435-0.005
FAM210B--ACAP2	1	1.0	1.0	0.026	3'-ACAP2-chr3-195443025-0.008	5'-FAM210B-chr20-56368329-0.045
DLEU1--RNF168	1	1.0	1.0	0.013	3'-RNF168-chr3-196503576-0.011	5'-DLEU1-chr13-50093608-0.015
WDR53--NSUN6	1	1.0	1.0	0.012	3'-NSUN6-chr10-18582070-0.009	5'-WDR53-chr3-196560313-0.015
NCBP2-AS2--CLDN4	1	1.0	1.0	0.001	3'-CLDN4-chr7-73832687-0.0	5'-NCBP2-AS2-chr3-196943000-0.002
TAF15--DLG1	1	1.0	1.0	0.014	3'-DLG1-chr3-197282847-0.018	5'-TAF15-chr17-35824198-0.01
AC024560.3--PTPN3	1	1.0	1.0	0.024	3'-PTPN3-chr9-109498291-0.011	5'-AC024560.3-chr3-197611971-0.037
LRCH3--LACTB	1	1.0	1.0	0.063	3'-LACTB-chr15-63131470-0.1	5'-LRCH3-chr3-197870273-0.026
LRCH3--AC015849.16	1	1.0	1.0	0.18	3'-AC015849.16-chr17-35905820-0.333	5'-LRCH3-chr3-197884187-0.026
VEZT--LRCH3	1	1.0	1.0	0.017	3'-LRCH3-chr3-197884187-0.026	5'-VEZT-chr12-95242190-0.009
RPL35A--FAM195A	1	1.0	1.0	0.003	3'-FAM195A-chr16-642196-0.006	5'-RPL35A-chr3-197955846-0.0
ATP5I--UBAP2	1	1.0	1.0	0.005	3'-UBAP2-chr9-34017072-0.008	5'-ATP5I-chr4-674253-0.001
EIF4G2--CTBP1	1	1.0	1.0	0.007	3'-CTBP1-chr4-1212361-0.012	5'-EIF4G2-chr11-10808955-0.001
STAG3L1--WHSC1	1	1.0	1.0	0.03	3'-WHSC1-chr4-1919470-0.009	5'-STAG3L1-chr7-75365643-0.05
ACVR1B--C4orf48	1	1.0	1.0	0.006	3'-C4orf48-chr4-2043963-0.0	5'-ACVR1B-chr12-51951834-0.013
FAM193A--SLC39A11	1	1.0	1.0	0.024	3'-SLC39A11-chr17-73092708-0.012	5'-FAM193A-chr4-2732565-0.036
PFN1--MRFAP1	1	1.0	1.0	0.001	3'-MRFAP1-chr4-6642724-0.002	5'-PFN1-chr17-4948530-0.0
KIAA0232--TBC1D22A	1	1.0	1.0	0.045	3'-TBC1D22A-chr22-46797895-0.029	5'-KIAA0232-chr4-6803011-0.062
FBXL5--RAB28	1	1.0	1.0	0.006	3'-RAB28-chr4-13381596-0.005	5'-FBXL5-chr4-15655311-0.007
RAB28--SIVA1	1	1.0	1.0	0.003	3'-SIVA1-chr14-104759653-0.001	5'-RAB28-chr4-13484337-0.005
C22orf46--QDPR	1	1.0	0.5	0.018	3'-QDPR-chr4-17484674-0.006	5'-C22orf46-chr22-41689083-0.029
MED28--QDPR	1	1.0	1.0	0.005	3'-QDPR-chr4-17490747-0.006	5'-MED28-chr4-17614814-0.003
NCAPG--SLC35B3	1	1.0	1.0	0.025	3'-SLC35B3-chr6-8413434-0.045	5'-NCAPG-chr4-17815355-0.006
C19orf68--PI4K2B	1	1.0	1.0	0.054	3'-PI4K2B-chr4-25279085-0.024	5'-C19orf68-chr19-48188743-0.083
ZDHHC5--PI4K2B	1	1.0	1.0	0.018	3'-PI4K2B-chr4-25260888-0.024	5'-ZDHHC5-chr11-57695795-0.013
DTX2--TBC1D1	1	1.0	0.5	0.017	3'-TBC1D1-chr4-38137618-0.025	5'-DTX2-chr7-76461836-0.009
LIMCH1--KLF3	1	1.0	1.0	0.021	3'-KLF3-chr4-38698777-0.038	5'-LIMCH1-chr4-41613662-0.003
FAM114A1--CRK	1	1.0	1.0	0.024	3'-CRK-chr17-1422247-0.019	5'-FAM114A1-chr4-38944122-0.029
TMEM159--UBE2K	1	1.0	1.0	0.003	3'-UBE2K-chr4-39778627-0.003	5'-TMEM159-chr16-21161141-0.003
LIMCH1--FAM204A	1	1.0	1.0	0.004	3'-FAM204A-chr10-118310243-0.004	5'-LIMCH1-chr4-41392782-0.003
INSL6--NFXL1	1	1.0	1.0	0.035	3'-NFXL1-chr4-47914206-0.021	5'-INSL6-chr9-5185630-0.048
USO1--NFXL1	1	1.0	1.0	0.015	3'-NFXL1-chr4-47879118-0.021	5'-USO1-chr4-75752612-0.008
HINFP--FRYL	1	1.0	1.0	0.019	3'-FRYL-chr4-48549624-0.021	5'-HINFP-chr11-119127127-0.018
FERMT2--FRYL	1	1.0	1.0	0.017	3'-FRYL-chr4-48612615-0.021	5'-FERMT2-chr14-52875223-0.013
SF1--OCIAD1	1	1.0	1.0	0.003	3'-OCIAD1-chr4-48861245-0.003	5'-SF1-chr11-64778778-0.003
CHIC2--MDN1	1	1.0	1.0	0.016	3'-MDN1-chr6-89668105-0.026	5'-CHIC2-chr4-54064592-0.006
KIAA1211--TMEM165	1	1.0	1.0	0.026	3'-TMEM165-chr4-55426171-0.004	5'-KIAA1211-chr4-56272493-0.048
PAICS--LINC00657	1	1.0	1.0	0.006	3'-LINC00657-chr20-36047059-0.011	5'-PAICS-chr4-56459869-0.002
ANKRD17--GBF1	1	1.0	1.0	0.021	3'-GBF1-chr10-102382895-0.032	5'-ANKRD17-chr4-73151481-0.01
PARM1--H2AFV	1	1.0	1.0	0.005	3'-H2AFV-chr7-44847993-0.001	5'-PARM1-chr4-75033962-0.008
NUP54--G3BP2	1	1.0	1.0	0.011	3'-G3BP2-chr4-75673414-0.014	5'-NUP54-chr4-76124756-0.007
CXCL16--SEPT11	1	1.0	1.0	0.003	3'-SEPT11-chr4-77037101-0.003	5'-CXCL16-chr17-4733963-0.002
HNRNPD--CCDC91	1	1.0	1.0	0.007	3'-CCDC91-chr12-28190642-0.01	5'-HNRNPD-chr4-82359642-0.005
HNRNPD--LRP2BP	1	1.0	1.0	0.065	3'-LRP2BP-chr4-185365679-0.125	5'-HNRNPD-chr4-82364168-0.005
ZNF711--HNRNPDL	1	1.0	1.0	0.011	3'-HNRNPDL-chr4-82428443-0.002	5'-ZNF711-chrX-85244046-0.021
SOCS4--TMEM150C	1	1.0	1.0	0.056	3'-TMEM150C-chr4-82561995-0.083	5'-SOCS4-chr14-55049486-0.028
UEVLD--SCD5	1	1.0	1.0	0.022	3'-SCD5-chr4-82798796-0.011	5'-UEVLD-chr11-18530582-0.033
TES--SEC31A	1	1.0	1.0	0.009	3'-SEC31A-chr4-82839089-0.003	5'-TES-chr7-116257601-0.014
SEC31A--TPP2	1	1.0	1.0	0.005	3'-TPP2-chr13-102676374-0.006	5'-SEC31A-chr4-82900545-0.003
HERC6--COPS4	1	1.0	1.0	0.009	3'-COPS4-chr4-83075789-0.006	5'-HERC6-chr4-88379120-0.013
PDLIM5--ZNF880	1	1.0	1.0	0.01	3'-ZNF880-chr19-52380342-0.011	5'-PDLIM5-chr4-94664595-0.009
METAP1--HNRNPA2B1	1	1.0	1.0	0.006	3'-HNRNPA2B1-chr7-26190460-0.0	5'-METAP1-chr4-99048877-0.012
CASP6--OSTC	1	1.0	1.0	0.003	3'-OSTC-chr4-108667818-0.001	5'-CASP6-chr4-109703445-0.004
CASP6--TMBIM6	1	1.0	1.0	0.003	3'-TMBIM6-chr12-49755720-0.001	5'-CASP6-chr4-109689457-0.004
C4orf3--EIF2S3	1	1.0	1.0	0.003	3'-EIF2S3-chrX-24077964-0.003	5'-C4orf3-chr4-119300546-0.002
LRBA--ANKRD50	1	1.0	1.0	0.028	3'-ANKRD50-chr4-124678906-0.034	5'-LRBA-chr4-151015284-0.021
FCF1--HSPA4L	1	1.0	1.0	0.023	3'-HSPA4L-chr4-127822784-0.006	5'-FCF1-chr14-74716032-0.04
SLC20A2--ELF2	1	1.0	0.5	0.01	3'-ELF2-chr4-139071879-0.006	5'-SLC20A2-chr8-42540038-0.014
OTUD4--SETD7	1	1.0	1.0	0.024	3'-SETD7-chr4-139549656-0.029	5'-OTUD4-chr4-145158879-0.018
CSNK1E--SCOC	1	1.0	1.0	0.008	3'-SCOC-chr4-140381565-0.005	5'-CSNK1E-chr22-38291004-0.011
SMARCA5--PCBP2	1	1.0	1.0	0.002	3'-PCBP2-chr12-53479821-0.001	5'-SMARCA5-chr4-143521578-0.003
BRCA2--SMARCA5	1	1.0	1.0	0.005	3'-SMARCA5-chr4-143543957-0.003	5'-BRCA2-chr13-32325184-0.008
SLC25A4--SMAD1	1	1.0	1.0	0.003	3'-SMAD1-chr4-145558075-0.002	5'-SLC25A4-chr4-185143486-0.003
MAP9--ZNF827	1	1.0	0.5	0.046	3'-ZNF827-chr4-145938445-0.045	5'-MAP9-chr4-155353342-0.048
TXN--GUCY1A3	1	1.0	1.0	0.002	3'-GUCY1A3-chr4-155730611-0.003	5'-TXN-chr9-110256507-0.0
RP11-399J13.2--PPID	1	1.0	1.0	0.254	3'-PPID-chr4-158723392-0.007	5'-RP11-399J13.2-chr11-65118563-0.5
PPID--SURF4	1	1.0	1.0	0.005	3'-SURF4-chr9-133361587-0.002	5'-PPID-chr4-158723370-0.007
RANBP17--TMA16	1	1.0	1.0	0.027	3'-TMA16-chr4-163520537-0.006	5'-RANBP17-chr5-170862051-0.048
MSMO1--IRAK1	1	1.0	1.0	0.003	3'-IRAK1-chrX-154011280-0.004	5'-MSMO1-chr4-165342478-0.001
MSMO1--ZBTB43	1	1.0	1.0	0.007	3'-ZBTB43-chr9-126838206-0.014	5'-MSMO1-chr4-165342393-0.001
MSMO1--RHBDD2	1	1.0	1.0	0.002	3'-RHBDD2-chr7-75881945-0.003	5'-MSMO1-chr4-165343157-0.001
CLCN3--SLC35E1	1	1.0	1.0	0.015	3'-SLC35E1-chr19-16551885-0.018	5'-CLCN3-chr4-169720930-0.012
UTP23--CLCN3	1	1.0	1.0	0.009	3'-CLCN3-chr4-169720976-0.012	5'-UTP23-chr8-116774677-0.007
MDK--HMGB2	1	1.0	1.0	0.0	3'-HMGB2-chr4-173333588-0.0	5'-MDK-chr11-46382359-0.0
LRRC57--SPCS3	1	1.0	1.0	0.012	3'-SPCS3-chr4-176331604-0.002	5'-LRRC57-chr15-42542951-0.022
ACSL1--RBBP8	1	1.0	1.0	0.011	3'-RBBP8-chr18-22936962-0.011	5'-ACSL1-chr4-184756549-0.012
PCDHB2--MRPL36	1	1.0	1.0	0.005	3'-MRPL36-chr5-1798949-0.001	5'-PCDHB2-chr5-141094831-0.01
PAFAH1B2--ANKH	1	1.0	1.0	0.005	3'-ANKH-chr5-14712925-0.005	5'-PAFAH1B2-chr11-117170558-0.006
RP11-53O19.1--ANKH	1	1.0	1.0	0.022	3'-ANKH-chr5-14716836-0.005	5'-RP11-53O19.1-chr5-44808729-0.04
BRWD3--GOLPH3	1	1.0	1.0	0.014	3'-GOLPH3-chr5-32143881-0.013	5'-BRWD3-chrX-80809664-0.015
RAD1--DIP2C	1	1.0	1.0	0.011	3'-DIP2C-chr10-277328-0.016	5'-RAD1-chr5-34913538-0.005
SKP2--TPM4	1	1.0	1.0	0.002	3'-TPM4-chr19-16103001-0.001	5'-SKP2-chr5-36183289-0.003
SKP2--RP3-468K18.5	1	1.0	1.0	0.018	3'-RP3-468K18.5-chr6-143828149-0.033	5'-SKP2-chr5-36168386-0.003
NUP155--NIPBL	1	1.0	1.0	0.009	3'-NIPBL-chr5-36892384-0.007	5'-NUP155-chr5-37358337-0.01
NET1--NUP155	1	1.0	1.0	0.005	3'-NUP155-chr5-37329268-0.01	5'-NET1-chr10-5452889-0.001
WDR70--NDUFAB1	1	1.0	1.0	0.005	3'-NDUFAB1-chr16-23582373-0.001	5'-WDR70-chr5-37479933-0.009
CLYBL--ZNF131	1	1.0	1.0	0.015	3'-ZNF131-chr5-43080501-0.008	5'-CLYBL-chr13-99773010-0.022
C5orf30--EMB	1	1.0	1.0	0.015	3'-EMB-chr5-50411384-0.016	5'-C5orf30-chr5-103265997-0.015
NDUFS4--MCC	1	1.0	1.0	0.013	3'-MCC-chr5-113204649-0.023	5'-NDUFS4-chr5-53683337-0.002
CDH1--GPX8	1	1.0	1.0	0.005	3'-GPX8-chr5-55167293-0.006	5'-CDH1-chr16-68738411-0.003
SMIM15--MCCC2	1	1.0	1.0	0.005	3'-MCCC2-chr5-71658701-0.007	5'-SMIM15-chr5-61162426-0.003
EFNA5--DIMT1	1	1.0	1.0	0.005	3'-DIMT1-chr5-62388946-0.005	5'-EFNA5-chr5-107671906-0.005
DIMT1--SMC5	1	1.0	1.0	0.005	3'-SMC5-chr9-70354869-0.006	5'-DIMT1-chr5-62389175-0.005
TAF9--SLC30A5	1	1.0	1.0	0.012	3'-SLC30A5-chr5-69130263-0.022	5'-TAF9-chr5-69370286-0.002
BDP1--FTH1	1	1.0	1.0	0.004	3'-FTH1-chr11-61967631-0.0	5'-BDP1-chr5-71458845-0.008
MCCC2--C6orf132	1	1.0	1.0	0.007	3'-C6orf132-chr6-42102314-0.006	5'-MCCC2-chr5-71657095-0.007
FANCC--MCCC2	1	1.0	1.0	0.013	3'-MCCC2-chr5-71658701-0.007	5'-FANCC-chr9-95317668-0.019
C15orf40--MRPS27	1	1.0	1.0	0.011	3'-MRPS27-chr5-72220333-0.007	5'-C15orf40-chr15-83011636-0.014
UBE2M--FOXD1	1	1.0	1.0	0.033	3'-FOXD1-chr5-73447052-0.05	5'-UBE2M-chr19-58558976-0.015
HMGCR--CANX	1	1.0	1.0	0.002	3'-CANX-chr5-179699103-0.001	5'-HMGCR-chr5-75350321-0.003
RBM27--WDR41	1	1.0	1.0	0.007	3'-WDR41-chr5-77492465-0.005	5'-RBM27-chr5-146223501-0.009
KLHL26--ATP6AP1L	1	1.0	1.0	0.186	3'-ATP6AP1L-chr5-82318406-0.333	5'-KLHL26-chr19-18637137-0.04
MGST1--RASA1	1	1.0	1.0	0.024	3'-RASA1-chr5-87391914-0.048	5'-MGST1-chr12-16354271-0.0
FER--FBXL17	1	1.0	1.0	0.055	3'-FBXL17-chr5-108186249-0.067	5'-FER-chr5-108835812-0.042
GINS4--SRP19	1	1.0	1.0	0.019	3'-SRP19-chr5-112870049-0.002	5'-GINS4-chr8-41542112-0.037
ZNF605--SLC12A2	1	1.0	1.0	0.043	3'-SLC12A2-chr5-128187022-0.025	5'-ZNF605-chr12-132956313-0.062
SLC12A2--PCGF5	1	1.0	1.0	0.018	3'-PCGF5-chr10-91282214-0.01	5'-SLC12A2-chr5-128189676-0.025
C17orf62--SLC12A2	1	1.0	1.0	0.018	3'-SLC12A2-chr5-128189675-0.025	5'-C17orf62-chr17-82450770-0.01
LYRM7--EIF2AK4	1	1.0	1.0	0.017	3'-EIF2AK4-chr15-40035274-0.014	5'-LYRM7-chr5-131200033-0.019
ZNF786--DDX46	1	1.0	1.0	0.015	3'-DDX46-chr5-134777657-0.005	5'-ZNF786-chr7-149090751-0.026
PCBD2--TINCR	1	1.0	0.5	0.032	3'-TINCR-chr19-5562733-0.03	5'-PCBD2-chr5-134960825-0.033
MRPL49--SMAD5	1	1.0	1.0	0.004	3'-SMAD5-chr5-136182233-0.005	5'-MRPL49-chr11-65126176-0.003
TIMP2--HNRNPA0	1	1.0	1.0	0.022	3'-HNRNPA0-chr5-137753222-0.001	5'-TIMP2-chr17-78925387-0.042
HNRNPA0--PDAP1	1	1.0	1.0	0.001	3'-PDAP1-chr7-99408603-0.001	5'-HNRNPA0-chr5-137753498-0.001
HNRNPA0--MECP2	1	1.0	1.0	0.003	3'-MECP2-chrX-154097648-0.005	5'-HNRNPA0-chr5-137754358-0.001
RAB18--PAIP2	1	1.0	1.0	0.003	3'-PAIP2-chr5-139363920-0.002	5'-RAB18-chr10-27504450-0.003
C10orf95--UBE2D2	1	1.0	1.0	0.251	3'-UBE2D2-chr5-139626849-0.001	5'-C10orf95-chr10-102450331-0.5
DKC1--SRA1	1	1.0	1.0	0.004	3'-SRA1-chr5-140539854-0.005	5'-DKC1-chrX-154762981-0.002
DND1--PCNX	1	1.0	1.0	0.069	3'-PCNX-chr14-70973148-0.067	5'-DND1-chr5-140670956-0.071
IFNAR1--DIAPH1	1	1.0	1.0	0.009	3'-DIAPH1-chr5-141528943-0.009	5'-IFNAR1-chr21-33349543-0.01
SUPT5H--DIAPH1	1	1.0	1.0	0.009	3'-DIAPH1-chr5-141575054-0.009	5'-SUPT5H-chr19-39453402-0.009
UBE2G1--NR3C1	1	1.0	1.0	0.003	3'-NR3C1-chr5-143314076-0.002	5'-UBE2G1-chr17-4366535-0.004
ELN--NR3C1	1	1.0	1.0	0.006	3'-NR3C1-chr5-143400854-0.002	5'-ELN-chr7-74043278-0.01
MRPL15--CSNK1A1	1	1.0	1.0	0.002	3'-CSNK1A1-chr5-149496862-0.002	5'-MRPL15-chr8-54137435-0.001
LY6K--CSNK1A1	1	1.0	1.0	0.006	3'-CSNK1A1-chr5-149497945-0.002	5'-LY6K-chr8-142701672-0.01
IDH2--TNIP1	1	1.0	1.0	0.003	3'-TNIP1-chr5-151081006-0.004	5'-IDH2-chr15-90083181-0.001
SRRM2--ANXA6	1	1.0	1.0	0.005	3'-ANXA6-chr5-151109784-0.003	5'-SRRM2-chr16-2771407-0.006
NUP62--GM2A	1	1.0	1.0	0.029	3'-GM2A-chr5-151268185-0.05	5'-NUP62-chr19-49907641-0.007
ASCC3--ATOX1	1	1.0	1.0	0.012	3'-ATOX1-chr5-151751780-0.001	5'-ASCC3-chr6-100881372-0.023
CCNG1--TTC1	1	1.0	1.0	0.004	3'-TTC1-chr5-160065542-0.004	5'-CCNG1-chr5-163437804-0.003
MAT2B--EIF5	1	1.0	1.0	0.003	3'-EIF5-chr14-103341356-0.001	5'-MAT2B-chr5-163516712-0.004
SUPV3L1--RARS	1	1.0	1.0	0.005	3'-RARS-chr5-168519298-0.004	5'-SUPV3L1-chr10-69191766-0.005
ARCN1--PANK3	1	1.0	1.0	0.009	3'-PANK3-chr5-168549811-0.012	5'-ARCN1-chr11-118581422-0.005
NABP2--RANBP17	1	1.0	1.0	0.026	3'-RANBP17-chr5-170916742-0.048	5'-NABP2-chr12-56229853-0.005
KIAA1191--TES	1	1.0	1.0	0.009	3'-TES-chr7-116258780-0.014	5'-KIAA1191-chr5-176361797-0.005
KIAA1191--SS18	1	1.0	0.5	0.004	3'-SS18-chr18-26016468-0.003	5'-KIAA1191-chr5-176348006-0.005
FAF2--TUBA1B	1	1.0	0.5	0.004	3'-TUBA1B-chr12-49127991-0.0	5'-FAF2-chr5-176499075-0.008
CD82--LMAN2	1	1.0	1.0	0.002	3'-LMAN2-chr5-177351569-0.002	5'-CD82-chr11-44600202-0.001
TBC1D9B--SPTSSA	1	1.0	1.0	0.007	3'-SPTSSA-chr14-34462244-0.001	5'-TBC1D9B-chr5-179888860-0.014
ANAPC16--GMDS	1	1.0	1.0	0.001	3'-GMDS-chr6-1659127-0.001	5'-ANAPC16-chr10-72233298-0.001
TOMM5--BPHL	1	1.0	1.0	0.002	3'-BPHL-chr6-3153028-0.003	5'-TOMM5-chr9-37591876-0.0
SF3A2--TUBB2B	1	1.0	1.0	0.003	3'-TUBB2B-chr6-3225049-0.002	5'-SF3A2-chr19-2243536-0.003
DNAJB6--CDYL	1	1.0	1.0	0.012	3'-CDYL-chr6-4825848-0.022	5'-DNAJB6-chr7-157367585-0.003
ZMYM5--SSR1	1	1.0	1.0	0.006	3'-SSR1-chr6-7301575-0.001	5'-ZMYM5-chr13-19863610-0.011
ETV7--RIOK1	1	1.0	1.0	0.005	3'-RIOK1-chr6-7417364-0.004	5'-ETV7-chr6-36387753-0.006
TTC3--RP3-512B11.3	1	1.0	1.0	0.251	3'-RP3-512B11.3-chr6-7541054-0.5	5'-TTC3-chr21-37073473-0.001
CLDN4--BLOC1S5	1	1.0	1.0	0.005	3'-BLOC1S5-chr6-8014464-0.011	5'-CLDN4-chr7-73828730-0.0
FUS--TFAP2A	1	1.0	1.0	0.004	3'-TFAP2A-chr6-10415256-0.007	5'-FUS-chr16-31191602-0.001
PAK1IP1--ZC3HAV1	1	1.0	1.0	0.005	3'-ZC3HAV1-chr7-139047059-0.005	5'-PAK1IP1-chr6-10696663-0.004
APMAP--NEDD9	1	1.0	1.0	0.007	3'-NEDD9-chr6-11185360-0.009	5'-APMAP-chr20-24973693-0.005
EP400--DEK	1	1.0	1.0	0.019	3'-DEK-chr6-18263911-0.0	5'-EP400-chr12-131986619-0.038
CDKAL1--CSPP1	1	1.0	1.0	0.026	3'-CSPP1-chr8-67174764-0.033	5'-CDKAL1-chr6-20535333-0.018
HCG11--LSM2	1	1.0	1.0	0.039	3'-LSM2-chr6-31802372-0.001	5'-HCG11-chr6-26523499-0.077
HIST1H2AK--SRSF2	1	1.0	0.5	0.126	3'-SRSF2-chr17-76734332-0.001	5'-HIST1H2AK-chr6-27838375-0.25
HLA-L--DONSON	1	1.0	1.0	0.017	3'-DONSON-chr21-33573380-0.013	5'-HLA-L-chr6-30262342-0.022
VCP--HLA-L	1	1.0	1.0	0.011	3'-HLA-L-chr6-30292329-0.022	5'-VCP-chr9-35057394-0.001
HLA-E--SF3B3	1	1.0	1.0	0.003	3'-SF3B3-chr16-70576192-0.004	5'-HLA-E-chr6-30493013-0.002
POM121--CCHCR1	1	1.0	1.0	0.011	3'-CCHCR1-chr6-31143832-0.014	5'-POM121-chr7-72893902-0.009
KDELR2--HLA-C	1	1.0	1.0	0.001	3'-HLA-C-chr6-31270450-0.0	5'-KDELR2-chr7-6484143-0.001
MCM7--HLA-B	1	1.0	1.0	0.001	3'-HLA-B-chr6-31354241-0.0	5'-MCM7-chr7-100101350-0.001
DDX39B--CTD-2561J22.3	1	1.0	1.0	0.008	3'-CTD-2561J22.3-chr19-21463888-0.015	5'-DDX39B-chr6-31535487-0.001
BAG6--TRA2A	1	1.0	1.0	0.003	3'-TRA2A-chr7-23532003-0.005	5'-BAG6-chr6-31642356-0.0
HLA-DQB1--USP49	1	1.0	1.0	0.014	3'-USP49-chr6-41891876-0.016	5'-HLA-DQB1-chr6-32666671-0.012
SLC2A6--TAPBP	1	1.0	1.0	0.015	3'-TAPBP-chr6-33301380-0.001	5'-SLC2A6-chr9-133475520-0.029
DNASE2--TAPBP	1	1.0	0.5	0.002	3'-TAPBP-chr6-33314075-0.001	5'-DNASE2-chr19-12875592-0.003
TAPBP--NFATC2IP	1	1.0	1.0	0.017	3'-NFATC2IP-chr16-28966442-0.032	5'-TAPBP-chr6-33314075-0.001
TAPBP--TSPAN14	1	1.0	1.0	0.002	3'-TSPAN14-chr10-80522628-0.003	5'-TAPBP-chr6-33314082-0.001
TAPBP--NUPL1	1	1.0	1.0	0.006	3'-NUPL1-chr13-25342415-0.011	5'-TAPBP-chr6-33314258-0.001
