sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
DepMap_AS010_v1_K562.refine.bam.fastq,VRK2:YPEL5,chr2,58084138,+,chr2,30156628,+,27927.507,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/136581324/ccs/9440_10895,352,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RB1CC1:CHMP7,chr8,52683549,-,chr8,23260144,+,29423.407,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/64882047/ccs/3293_5807,892,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TRIT1:ENO1,chr1,39883318,-,chr1,8866501,-,31016.82,0,1,TRUE,TRUE,FALSE,m84056_230620_213907_s3/190448477/ccs/2157_3558,189,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MTX2:ARHGAP15,chr2,176269669,+,chr2,143556408,+,32713.256,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/180490140/ccs/5051_5950,220,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CHST11:RAP1B,chr12,104601991,+,chr12,68648699,+,35953.286,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/46273224/ccs/43_2116,210,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PROSC:ZNF596,chr8,37766355,+,chr8,244619,+,37521.731,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/261231143/ccs/73_1955,308,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CDCA7:RPL37A,chr2,173363462,+,chr2,216499949,+,43136.489,0,1,TRUE,TRUE,FALSE,m84063_230620_211331_s3/135990430/ccs/5527_6233,503,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PGRMC1:IGBP1,chrX,119236691,+,chrX,70165833,+,49070.853,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/68228500/ccs/5329_6242,440,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ERMAP:GLMN,chr1,42825738,+,chr1,92264638,-,49438.899,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/11407033/ccs/4023_4719,110,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ETV3:CD46,chr1,157138316,-,chr1,207757014,+,50618.696,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/6227232/ccs/3861_4423,162,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LRRC75A-AS1:NOL11,chr17,16439414,+,chr17,67743479,+,51304.07,0,1,FALSE,TRUE,FALSE,m84063_230620_211331_s3/95289887/ccs/2613_3227,117,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF595:NMU,chr4,60153,+,chr4,55600575,-,55540.423,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/96470875/ccs/4261_4910,396,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SPC25:AGFG1,chr2,168876072,-,chr2,227551959,+,58675.885,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/161878471/ccs/4335_5811,561,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CARS:TMEM258,chr11,3042165,-,chr11,61789990,-,58747.821,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/139986633/ccs/1415_1872,146,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,JARID2:SENP6,chr6,15246584,+,chr6,75621532,+,60374.949,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/33163041/ccs/1560_4107,533,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,STYXL1:C7orf55,chr7,76047662,-,chr7,139345501,+,63297.837,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/130027586/ccs/44_642,305,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TLK1:REV1,chr2,171160290,-,chr2,99464985,-,71695.311,0,1,FALSE,TRUE,FALSE,m84063_230620_211331_s3/66259734/ccs/2316_3798,232,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RPL27A:TMEM135,chr11,8684892,+,chr11,87314471,+,78629.582,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/86838918/ccs/6880_9405,342,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RP11-274B21.14:PPIA,chr7,128574791,+,chr7,44801287,+,83773.501,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/160044874/ccs/2504_3014,188,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LINC00152:HAT1,chr2,87583346,+,chr2,171925537,+,84342.194,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/187961590/ccs/4830_6661,306,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SPRED2:RIF1,chr2,65334605,-,chr2,151437241,+,86102.633,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/247008214/ccs/8197_10746,911,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,B3GNT2:ARL6IP6,chr2,62196355,+,chr2,152720533,+,90524.183,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/157221796/ccs/7033_8305,239,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TSEN15:SEP15,chr1,184054863,+,chr1,86868102,-,97186.758,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/175707170/ccs/7475_8858,358,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TBC1D23:RPL35A,chr3,100283811,+,chr3,197954003,+,97670.193,0,1,TRUE,TRUE,FALSE,m84063_230620_211331_s3/132126034/ccs/3148_3833,481,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,DKC1:GAGE2A,chrX,154762981,+,chrX,49590643,+,105172.335,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/123406260/ccs/5700_6258,111,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ACTR3C:H2AFV,chr7,150284753,-,chr7,44843354,-,105441.402,0,1,TRUE,TRUE,FALSE,m84056_230620_213907_s3/23334559/ccs/752_2095,694,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TAF13:SRP9,chr1,109074987,-,chr1,225777935,+,116702.947,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/84938002/ccs/6164_7818,164,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,pk:RPS27A,chr2,173169892,+,chr2,55232808,+,117937.08,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/96338736/ccs/5631_6591,444,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RBM6:PRKCI,chr3,49962685,+,chr3,170259969,+,120297.288,0,1,FALSE,TRUE,FALSE,m84063_230620_211331_s3/261952500/ccs/7119_9152,186,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TSSK3:UBAP2L,chr1,32353541,+,chr1,154259948,+,121906.41,0,1,FALSE,TRUE,FALSE,m84063_230620_211331_s3/136845174/ccs/4746_5768,221,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CLINT1:TARS,chr5,157858930,-,chr5,33461667,+,124397.262,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/163185141/ccs/4072_5244,197,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TBL1XR1:MAP4,chr3,177197121,-,chr3,47928350,-,129268.776,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/173018325/ccs/4934_5676,105,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,DAP3:EIF4G3,chr1,155689174,+,chr1,20813239,-,134875.934,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/106042132/ccs/4495_5019,99,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TBC1D9B:NSUN2,chr5,179907704,-,chr5,6604685,-,173303.029,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/145690639/ccs/7356_8762,160,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LINC00467:SRRM1,chr1,211396831,+,chr1,24648859,+,186747.967,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/110628180/ccs/5216_5830,398,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZBTB8OS:SRP9,chr1,32634768,-,chr1,225777935,+,193143.167,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/185078544/ccs/2651_4162,145,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,EYA3:SRP9,chr1,28035544,-,chr1,225777935,+,197742.39,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/158733223/ccs/6300_8166,500,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ERLIN1:RPL41,chr10,100175945,-,chr12,56116775,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/135532677/ccs/10139_11072,535,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NT5C2:MFSD10,chr10,103099926,-,chr4,2933944,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/196150507/ccs/1113_3624,847,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LINC00200:JMJD6,chr10,1160637,+,chr17,76721933,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/156961440/ccs/3866_4276,246,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ECHDC3:DAP3,chr10,11749592,+,chr1,155721517,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/197859255/ccs/7966_9409,113,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,BCCIP:RBM34,chr10,125833946,+,chr1,235131997,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/213912086/ccs/666_2266,785,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RNU6-1:PTGS1,chr10,13217375,+,chr9,122371188,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/69141723/ccs/72_2720,108,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ST8SIA6-AS1:NUFIP2,chr10,17408244,+,chr17,29267530,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/73797971/ccs/3098_5736,423,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SPAG6:ZNF195,chr10,22401277,+,chr11,3362602,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/240060726/ccs/1798_3538,237,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SVIL-AS1:TXNL4A,chr10,29409658,+,chr18,79973856,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/65341560/ccs/6253_6701,104,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SGMS1:DAZAP1,chr10,50590153,-,chr19,1428842,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/121897793/ccs/8359_10146,342,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,HERC4:BLVRB,chr10,68072883,-,chr19,40458244,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/220136340/ccs/2841_3816,506,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,VPS26A:XPO6,chr10,69158211,+,chr16,28152785,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/235605601/ccs/1051_4492,602,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,EIF4EBP2:TOR1AIP2,chr10,70404546,+,chr1,179852811,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/144182735/ccs/5049_6167,401,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ASCC1:USP25,chr10,72213187,-,chr21,15864268,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/134350438/ccs/1049_2513,198,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,DDIT4:HEXA,chr10,72274060,+,chr15,72347758,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/204932128/ccs/4687_5557,143,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,DNAJC9:PRKCB,chr10,73243843,-,chr16,24154684,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/31917598/ccs/2430_4940,731,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ADK:TRMT6,chr10,74314745,+,chr20,5938726,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/70455222/ccs/1977_2569,329,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NUTM2A-AS1:NUB1,chr10,87288442,-,chr7,151375848,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/108988573/ccs/6260_8521,602,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ENTPD1-AS1:NQO2,chr10,95876518,-,chr6,3006468,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/68358119/ccs/4910_6482,806,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,HPS1:MPHOSPH8,chr10,98443124,-,chr13,19671206,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/157485051/ccs/4983_5570,342,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,HPS1:EIF3E,chr10,98443124,-,chr8,108229195,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/253430301/ccs/2951_4327,362,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,DPH5:EZH2,chr1,101021641,-,chr7,148815546,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/235409264/ccs/7704_9110,394,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RDX:SRP9,chr11,110279713,-,chr1,225777935,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/138614713/ccs/7740_9425,195,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,HINFP:UQCRQ,chr11,119131646,+,chr5,132867488,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/105580405/ccs/45_820,576,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AP4B1:LETMD1,chr1,113904605,-,chr12,51055835,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/60031965/ccs/9816_11618,208,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,FAM46C:USP30,chr1,117606153,+,chr12,109081334,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/212012506/ccs/749_2131,107,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,FAM46C:SET,chr1,117606153,+,chr9,128691170,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/154931123/ccs/6424_7138,105,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PLOD1:RNASEH2A,chr1,11950520,+,chr19,12813083,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/38081910/ccs/802_1668,545,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NAP1L4:KIAA1429,chr11,2969803,-,chr8,94512089,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/34670761/ccs/3284_5753,642,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,DNAJC24:IRF3,chr11,31426355,+,chr19,49664846,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/160696613/ccs/4040_5888,465,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,IMMP1L:NELFCD,chr11,31456260,-,chr20,58994110,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/46929075/ccs/7506_8734,626,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ELP4:TIMM44,chr11,31539783,+,chr19,7928166,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/109647354/ccs/666_1867,416,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PAX6:TMPO,chr11,31810828,-,chr12,98537475,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/226234837/ccs/3772_6819,264,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,EIF3M:FASTKD1,chr11,32583929,+,chr2,169544835,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/77464920/ccs/7621_8632,97,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,EIF3M:FEZ2,chr11,32583929,+,chr2,36578865,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/97518165/ccs/44_322,82,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LDLRAD3:SET,chr11,36098461,+,chr9,128691170,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/42272316/ccs/6687_7858,498,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TDRKH:RARS,chr1,151782899,-,chr5,168500591,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/72092501/ccs/44_1578,264,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GATAD2B:EEF1E1,chr1,153922733,-,chr6,8080030,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/140315412/ccs/2918_3576,232,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,DAP3:UGGT2,chr1,155725490,+,chr13,95986432,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/143660903/ccs/4485_5188,516,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MIR210HG:EGFL7,chr11,568352,-,chr9,136670950,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/18745078/ccs/5760_6498,96,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SLC43A1:DHRS1,chr11,57497753,-,chr14,24291219,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/53478864/ccs/1301_2610,832,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,UBE2L6:ZNF451,chr11,57560337,-,chr6,57161084,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/170264619/ccs/3047_5065,170,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TMX2:MLH1,chr11,57712807,+,chr3,37047519,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/124389741/ccs/4119_5042,197,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SLC3A2:RP11-108K14.8,chr11,62882066,+,chr10,133401529,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/192026362/ccs/5416_6431,196,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SLC3A2:GTF2I,chr11,62882066,+,chr7,74756820,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/133631918/ccs/2190_4221,728,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GPR137:DOPEY2,chr11,64270661,+,chr21,36280285,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/154667622/ccs/44_1407,186,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RPS6KA4:RPL36A,chr11,64359403,+,chrX,101391459,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/124061227/ccs/3853_4355,138,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CDCA5:FNBP1,chr11,65083364,-,chr9,129929695,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/89001835/ccs/74_841,306,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CAPN1:CORO7-PAM16,chr11,65188746,+,chr16,4355372,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/241504076/ccs/5716_7656,1234,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MALAT1:LTN1,chr11,65504595,+,chr21,28943904,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/146411924/ccs/3086_4434,117,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,KAT5:CAPN2,chr11,65714910,+,chr1,223759270,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/187892834/ccs/4080_6824,978,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RAD9A:RAB3GAP1,chr11,67321333,+,chr2,135175327,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/235802347/ccs/3610_4288,393,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CREG1:DLEU2,chr1,167548002,-,chr13,50044768,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/111940976/ccs/1039_2795,497,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RCSD1:THOC1,chr1,167630429,+,chr18,223505,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/131601197/ccs/1836_2780,173,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NME7:PSMB1,chr1,169367708,-,chr6,170549113,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/178984119/ccs/5811_6616,92,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SDHB:C10orf128,chr1,17022608,-,chr10,49161622,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/159386019/ccs/5498_7470,777,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AP000487.5:CSE1L,chr11,70398098,-,chr20,49088009,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/189336692/ccs/7069_8749,338,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AP000487.5:SH3YL1,chr11,70398098,-,chr2,231191,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/246219805/ccs/2816_4185,265,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ATG16L2:RP1-37E16.12,chr11,72817855,+,chr22,37693332,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/55902932/ccs/8759_9237,338,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RPS3:RPL31,chr11,75400777,+,chr2,101005959,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/174196900/ccs/2849_3176,145,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CLNS1A:WSB1,chr11,77619606,-,chr17,27303367,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/194449159/ccs/11138_13164,293,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RSF1:NDUFB2,chr11,77740731,-,chr7,140702866,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/234095902/ccs/1446_2361,593,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,XPR1:CT45A10,chr1,180632270,+,chrX,135885350,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/240781476/ccs/7248_8305,251,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RNASEL:ESRRB,chr1,182589167,-,chr14,76499863,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/161287534/ccs/74_904,84,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RP11-727A23.5:RARS,chr11,83192736,-,chr5,168492659,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/121635820/ccs/1711_3893,270,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TRIM66:RPL22,chr11,8621645,-,chr1,6197756,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/128517686/ccs/8424_10033,1180,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RPL27A:RPL23,chr11,8684081,+,chr17,38852732,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/41227379/ccs/6749_7259,167,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RPL27A:AATF,chr11,8684892,+,chr17,37056601,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/102960439/ccs/587_1199,342,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RPL27A:AZI2,chr11,8684892,+,chr3,28326950,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/202314840/ccs/4550_5929,342,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RPL27A:MCM7,chr11,8689303,+,chr7,100093401,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/173018044/ccs/5372_6128,245,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RP1-43E13.2:C16orf62,chr1,19210559,+,chr16,19616114,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/123142273/ccs/1858_4095,161,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TAF1D:SNRNP48,chr11,93737064,-,chr6,7601336,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/81267462/ccs/3812_5162,844,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CFH:ZCCHC2,chr1,196690239,+,chr18,62558687,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/91555601/ccs/8785_13499,1412,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MDM4:PHF20,chr1,204525596,+,chr20,35801491,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/98439220/ccs/2115_2628,219,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SRGAP2:NUDCD2,chr1,206343008,+,chr5,163457610,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/174985169/ccs/9150_10693,1041,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,EIF2D:ZNF783,chr1,206595718,-,chr7,149297051,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/72811807/ccs/74_1114,790,PotentialTransSplicing,-
